vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
116I 2006,BOBINA 4,Bobina 4,,DISPONIBLE,SANTIAGO,25000,20000,,,Número en el nombre
116I 2006,BOMBA AUXILIAR DE CALEFACCIÓN,Bomba Auxiliar De Calefacción,,DISPONIBLE,SANTIAGO,,,,,Espacio extra al final
116I 2006,BOMBA DE ACEITE,Bomba De Aceite,,DISPONIBLE,SANTIAGO,60000,50000,,,
116I 2006,BOMBA DE BENCINA,Bomba De Bencina,,DISPONIBLE,SANTIAGO,120000,110000,,2 PARTES,Espacio extra al final; son 2 partes
116I 2006,BOMBA DE PEDAL DE EMBRAGUE,Bomba De Pedal De Embrague,,VENDIDO,SANTIAGO,,,,,
116I 2006,BOMBA HIDRÁULICA,Bomba Hidráulica,,VENDIDO,SANTIAGO,90000,80000,,BOMBA DE DIRECCIÓN,Espacio extra al final; nota aclara uso
116I 2006,BOMBA Y DEPÓSITO DE FRENO,Bomba Y Depósito De Freno,,DISPONIBLE,SANTIAGO,60000,50000,,,Son 2 piezas en una
116I 2006,BORNER POSITIVO BATERÍA,Borner Positivo Batería,,DISPONIBLE,SANTIAGO,40000,35000,,,Espacio extra al final
116I 2006,BOTÓN DE ALZAVIDRIOS DELANTERO RH,Botón De Alzavidrios,Delantera Derecha,NO DISPONIBLE,SANTIAGO,15000,10000,,,
116I 2006,BOTÓN DE ALZAVIDRIOS TRASERA LH,Botón De Alzavidrios,Trasera Izquierda,VENDIDO,SANTIAGO,15000,10000,,,
116I 2006,BOTÓN DE ALZAVIDRIOS TRASERA RH,Botón De Alzavidrios,Trasera Derecha,VENDIDO,SANTIAGO,15000,10000,,,
116I 2006,BOTÓN DE ENCENDIDO,Botón De Encendido,,DISPONIBLE,SANTIAGO,25000,20000,,,Espacio extra al final
116I 2006,"BOTÓN HAZARD, DTC Y APERTURA DE PUERTAS",Botón Hazard Dtc Y Apertura De Puertas,,DISPONIBLE,SANTIAGO,25000,20000,,,Múltiples funciones en un solo botón
116I 2006,BOTONERA ALZAVIDRIO DELANTERA LH,Botonera Alzavidrio,Delantera Izquierda,NO DISPONIBLE,,,,,,Espacio extra al final; sin ubicación
116I 2006,BOTONERA DE ALZAVIDRIOS DELANTERA LH,Botonera De Alzavidrios,Delantera Izquierda,VENDIDO,SANTIAGO,50000,45000,,,
116I 2006,BRAZO LIMPIAPARABRISAS DELANTERO LH,Brazo Limpiaparabrisas,Delantera Izquierda,VENDIDO,SANTIAGO,20000,15000,,,
116I 2006,BRAZO LIMPIAPARABRISAS DELANTERO RH,Brazo Limpiaparabrisas,Delantera Derecha,VENDIDO,SANTIAGO,20000,15000,,,
116I 2006,BRAZO LIMPIAPARABRISAS TRASERO,Brazo Limpiaparabrisas,Trasera,VENDIDO,SANTIAGO,20000,15000,,DE PORTALÓN,
116I 2006,CAJA DE CAMBIOS,Caja De Cambios,,VENDIDO,SANTIAGO,290000,280000,,,
116I 2006,CALIPER DELANTERO LH,Caliper,Delantera Izquierda,VENDIDO,SANTIAGO,70000,60000,,,
116I 2006,CALIPER DELANTERO RH,Caliper,Delantera Derecha,DISPONIBLE,SANTIAGO,70000,60000,,,
116I 2006,CALIPER TRASERO LH,Caliper,Trasera Izquierda,DISPONIBLE,SANTIAGO,70000,60000,,,
116I 2006,CALIPER TRASERO RH,Caliper,Trasera Derecha,DISPONIBLE,SANTIAGO,70000,60000,,,
116I 2006,CANISTER,Canister,,VENDIDO,SANTIAGO,60000,50000,,,
116I 2006,CAÑERÍA DE AGUA,Cañería De Agua,,DISPONIBLE,SANTIAGO,,,BORDEA EL MOTOR,,
116I 2006,CAÑERÍA DE AIRE JUEGO,Cañería De Aire,,DISPONIBLE,SANTIAGO,83000,70000,,,JUEGO indica son varias
116I 2006,CAÑERÍA DE BENCINA,Cañería De Bencina,,DISPONIBLE,SANTIAGO,,,SALIDA BOMBA DE ALTA,,Espacio extra al final
116I 2006,CAÑERIA DE COMBUSTIBLE,Cañería De Combustible,,DISPONIBLE,SANTIAGO,,,,,Espacio extra al final; CAÑERIA sin tilde
116I 2006,CAÑERÍA HIDRÁULICA 1,Cañería Hidráulica 1,,DISPONIBLE,SANTIAGO,,,,,Número en el nombre
116I 2006,CAÑERÍA HIDRÁULICA 2,Cañería Hidráulica 2,,DISPONIBLE,SANTIAGO,,,,,Número en el nombre
116I 2006,CAÑERÍA LÍQUIDO HIDRÁULICO,Cañería Líquido Hidráulico,,DISPONIBLE,SANTIAGO,,,,,
116I 2006,CAPOT,Capot,,VENDIDO,SANTIAGO,130000,120000,,,
116I 2006,CARDAN TRASERO,Cardan,Trasera,VENDIDO,SANTIAGO,85000,80000,,,
116I 2006,CARTER,Carter,,DISPONIBLE,SANTIAGO,70000,60000,,SOLO SIN SENSOR DE ACEITE,
116I 2006,CATALÍTICO,Catalítico,,VENDIDO,SANTIAGO,60000,50000,,,
116I 2006,CHAPA CAPOT,Chapa Capot,,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,CHAPA PORTALÓN,Chapa Portalón,,VENDIDO,SANTIAGO,30000,25000,,,
116I 2006,CHAPA PUERTA DELANTERA LH,Chapa Puerta,Delantera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CHAPA PUERTA DELANTERA RH,Chapa Puerta,Delantera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CHAPA PUERTA TRASERA LH,Chapa Puerta,Trasera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CHAPA PUERTA TRASERA RH,Chapa Puerta,Trasera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CIGÜEÑAL,Cigüeñal,,NO DISPONIBLE,SANTIAGO,,,MALO,,Nota indica condición MALO
116I 2006,CINTA DE AIRBAG,Cinta De Airbag,,DISPONIBLE,SANTIAGO,35700,30000,,,
116I 2006,CINTURÓN TRASERO LH,Cinturón,Trasera Izquierda,DISPONIBLE,SANTIAGO,10000,10000,,,
116I 2006,CINTURÓN TRASERO RH,Cinturón,Trasera Derecha,DISPONIBLE,SANTIAGO,10000,10000,,,
116I 2006,COFIA,Cofia,,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,COLUMNA DE DIRECCIÓN,Columna De Dirección,,VENDIDO,SANTIAGO,45000,40000,,REVISAR,
116I 2006,COMANDO DE LUCES,Comando De Luces,,DISPONIBLE,,45000,40000,,,Sin ubicación
116I 2006,COMPRESOR AIRE,Compresor Aire,,VENDIDO,SANTIAGO,130000,120000,,,Espacio extra al final
116I 2006,CONTROL DE SUNROOF Y LUCES INTERIORES,Control De Sunroof Y Luces Interiores,,DISPONIBLE,SANTIAGO,35000,30000,,,Múltiples funciones
116I 2006,CREMALLERA DE ALZAVIDRIO DELANTERA LH,Cremallera De Alzavidrio,Delantera Izquierda,VENDIDO,SANTIAGO,45000,40000,,,
116I 2006,CREMALLERA DE ALZAVIDRIO DELANTERA RH,Cremallera De Alzavidrio,Delantera Derecha,VENDIDO,SANTIAGO,45000,40000,,,
116I 2006,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera De Alzavidrio,Trasera Izquierda,VENDIDO,SANTIAGO,35000,30000,,CON DETALLE,Espacio extra en nota
116I 2006,CREMALLERA DE ALZAVIDRIO TRASERA RH,Cremallera De Alzavidrio,Trasera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CREMALLERA DE DIRECCIÓN,Cremallera De Dirección,,VENDIDO,SANTIAGO,130000,120000,,,
116I 2006,CUBRE CARTER,Cubre Carter,,NO DISPONIBLE,N/A,,,,,
116I 2006,CUBRE EQUIPAJE,Cubre Equipaje,,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,CUBRE MOTOR (SUPERIOR),Cubre Motor,Superior,DISPONIBLE,SANTIAGO,35700,30000,,,Paréntesis en nombre original
116I 2006,CUBRE RUEDA DE REPUESTO,Cubre Rueda De Repuesto,,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,CUBRE TORPEDO EXTERIOR INFERIOR,Cubre Torpedo Exterior,Inferior,DISPONIBLE,SANTIAGO,25000,20000,,METÁLICO,
116I 2006,CUBRE TORPEDO EXTERIOR SUPERIOR,Cubre Torpedo Exterior,Superior,DISPONIBLE,SANTIAGO,45000,40000,,PLÁSTICO,
116I 2006,CUBRE ZÓCALO LH,Cubre Zócalo,Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CUBRE ZÓCALO RH,Cubre Zócalo,Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
116I 2006,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,DISPONIBLE,SANTIAGO,80000,70000,,,
116I 2006,CULATA,Culata,,DISPONIBLE,,270000,260000,,,Sin ubicación
116I 2006,CUNA DELANTERA,Cuna,Delantera,VENDIDO,SANTIAGO,110000,100000,,,
116I 2006,CUNA TRASERA,Cuna,Trasera,VENDIDO,SANTIAGO,120000,100000,,,
116I 2006,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE,Depósito De Agua O Líquido Refrigerante,,VENDIDO,SANTIAGO,45000,40000,,,Espacio extra al final; nombre con alternativa
116I 2006,DEPÓSITO DE LIMPIAPARABRISAS,Depósito De Limpiaparabrisas,,DISPONIBLE,SANTIAGO,50000,40000,,,Espacio extra al final
116I 2006,DEPÓSITO DE LÍQUIDO HIDRÁULICO,Depósito De Líquido Hidráulico,,VENDIDO,SANTIAGO,35000,30000,,,
116I 2006,DIFERENCIAL TRASERO,Diferencial,Trasera,NO DISPONIBLE,SANTIAGO,160000,150000,,PRECIO ACTUALIZADO,Espacio extra en nota
116I 2006,DISCO DE FRENO DELANTERO LH,Disco De Freno,Delantera Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,DISCO DE FRENO DELANTERO RH,Disco De Freno,Delantera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,DISCO DE FRENO TRASERO LH,Disco De Freno,Trasera Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,DISCO DE FRENO TRASERO RH,Disco De Freno,Trasera Derecha,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,ECU,Ecu,,VENDIDO,SANTIAGO,145000,130000,,,
116I 2006,EJE PALIER TRASERO LH,Eje Palier,Trasera Izquierda,DISPONIBLE,SANTIAGO,75000,70000,,,
116I 2006,EJE PALIER TRASERO RH,Eje Palier,Trasera Derecha,DISPONIBLE,SANTIAGO,75000,70000,,,
116I 2006,ELECTROVENTILADOR,Electroventilador,,VENDIDO,SANTIAGO,55000,50000,,,
116I 2006,ENCENDEDOR DE CIGARROS,Encendedor De Cigarros,,DISPONIBLE,SANTIAGO,15000,10000,,,Espacio extra al final
116I 2006,ENGANCHE CINTURONES TRASEROS,Enganche Cinturones,Trasera,DISPONIBLE,SANTIAGO,,,,,Probablemente son múltiples
116I 2006,ESPEJO CENTRAL,Espejo,Central,VENDIDO,SANTIAGO,25000,20000,,,
116I 2006,ESPEJO LH,Espejo,Izquierda,VENDIDO,SANTIAGO,80000,75000,,,
116I 2006,ESPEJO RH,Espejo,Derecha,VENDIDO,SANTIAGO,80000,75000,,,
116I 2006,ESPIRAL TRASERO LH,Espiral,Trasera Izquierda,NO DISPONIBLE,SANTIAGO,,,,,
116I 2006,ESPIRAL TRASERO RH,Espiral,Trasera Derecha,NO DISPONIBLE,SANTIAGO,,,,,
116I 2006,FIERRO REFUERZO INTERIOR,Fierro Refuerzo Interior,,VENDIDO,SANTIAGO,15000,15000,,,
116I 2006,FLUJÓMETRO,Flujómetro,,DISPONIBLE,SANTIAGO,50000,40000,,,
116I 2006,FOCO TRASERO DERECHO,Foco,Trasera Derecha,VENDIDO,SANTIAGO,45000,40000,,TRIZADO,
116I 2006,FOCO TRASERO IZQUIERDO,Foco,Trasera Izquierda,DISPONIBLE,SANTIAGO,55000,50000,,,
116I 2006,FRONTAL,Frontal,,VENDIDO,SANTIAGO,170000,160000,,,Espacio extra al final
116I 2006,FUNDA DE PARACHOQUE DELANTERA,Funda De Parachoque,Delantera,VENDIDO,SANTIAGO,100000,95000,,,
