vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
ELANTRA 2006,ESPEJO DERECHO,Espejo Derecho,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,ESPEJO IZQUIERDO,Espejo Izquierdo,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,KIT DE EMBRAUE,Kit De Embraue,,DISPONIBLE,SANTIAGO,,,,,Múltiples piezas
ELANTRA 2006,MANGUERA DE AGUA (3),Manguera De Agua (3),,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA EXTERIOR PUERTA DELANTERA DERECHA ,Manilla Exterior Puerta Delantera Derecha ,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA EXTERIOR PUERTA DELANTERA IZQUIERDA,Manilla Exterior Puerta Delantera Izquierda,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA EXTERIOR PUERTA TRASERA DERECHA,Manilla Exterior Puerta Trasera Derecha,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA EXTERIOR PUERTA TRASERA IZQUIERDA,Manilla Exterior Puerta Trasera Izquierda,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA INTERIOR PUERTA DELANTERA DERECHA,Manilla Interior Puerta Delantera Derecha,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA INTERIOR PUERTA DELANTERA IZQUIERDA,Manilla Interior Puerta Delantera Izquierda,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA INTERIOR PUERTA TRASERA DERECHA,Manilla Interior Puerta Trasera Derecha,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MANILLA INTERIOR PUERTA TRASERA IZQUIERDA,Manilla Interior Puerta Trasera Izquierda,Trasera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MOTOR FACTURABLE,Motor Facturable,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MÚLTIPLE DE ADMISIÓN,Múltiple De Admisión,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MÚLTIPLE DE ESCAPE CON CATALÍTICO,Múltiple De Escape Con Catalítico,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MUÑÓN CON MAZA DELANTERA DERECHA,Muñón Con Maza Delantera Derecha,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,MUÑÓN CON MAZA DELANTERA IZQUIERDA,Muñón Con Maza Delantera Izquierda,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,ÓPTICO LH,Óptico,Izquierda,NO DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,ÓPTICO RH,Óptico,Derecha,NO DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,PORTA FILTRO DE AIRE CON TUBO CORRUGADO,Porta Filtro De Aire Con Tubo Corrugado,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,PROTECTOR ALUMINIO MÚLTIPLE DE ESCAPE,Protector Aluminio Múltiple De Escape,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,RADIADOR DE AGUA ,Radiador De Agua ,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,RADIADOR DE AIRE ACONDICIONADO,Radiador De Aire Acondicionado,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,REFUERZO PARACHOQUE DELANTERO,Refuerzo Parachoque Delantero,Delantera,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,RIEL DE INYECTORES,Riel De Inyectores,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,SOPORTE DE MOTOR CENTRAL,Soporte De Motor Central,Central,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,SOPORTE DE MOTOR DERECHO,Soporte De Motor Derecho,,DISPONIBLE,SANTIAGO,,,,,
ELANTRA 2006,SOPORTE DE MOTOR IZQUIERDO,Soporte De Motor Izquierdo,,DISPONIBLE,SANTIAGO,,,,,
