vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
ECOSPORT 2019,ESPEJO RH ,Espejo ,Derecha,VENDIDO,SANTIAGO,25000,20000,,,
ECOSPORT 2019,ESPIRALES C/U,Espirales C/U,,DISPONIBLE,,10000,10000,,,Sin ubicación
ECOSPORT 2019,FOCO INTERIOR LUZ TECHO CENTRAL ,Foco Interior Luz Techo Central ,Central,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,FOCO INTERIOR LUZ TECHO DELANTERA ,Foco Interior Luz Techo Delantera ,Delantera,DISPONIBLE,SANTIAGO,25000,20000,,,
ECOSPORT 2019,GANCHO PARA TIRAR,Gancho Para Tirar,,DISPONIBLE,,10000,10000,,,Sin ubicación
ECOSPORT 2019,GUARDAFANGO TRASERO DERECHO,Guardafango Trasero Derecho,Trasera,DISPONIBLE,,20000,15000,,,Sin ubicación
ECOSPORT 2019,GUARDAFANGO TRASERO IZQUIERDO,Guardafango Trasero Izquierdo,Trasera,DISPONIBLE,,20000,15000,,,Sin ubicación
ECOSPORT 2019,LLANTA 1,Llanta 1,,VENDIDO,SANTIAGO,80000,75000,,,
ECOSPORT 2019,LLANTA 2,Llanta 2,,VENDIDO,SANTIAGO,80000,75000,,,
ECOSPORT 2019,LLANTA 3,Llanta 3,,VENDIDO,SANTIAGO,80000,75000,,,
ECOSPORT 2019,LLANTA 4,Llanta 4,,VENDIDO,SANTIAGO,80000,75000,,,
ECOSPORT 2019,LLANTA Y RUEDA DE REPUESTO,Llanta Y Rueda De Repuesto,,DISPONIBLE,SANTIAGO,35000,30000,,,
ECOSPORT 2019,LUZ INTERIOR,Luz Interior,,DISPONIBLE,SANTIAGO,20000,15000,,,
ECOSPORT 2019,MANGUERA RADIADOR DE AGUA X3 C/U,Manguera Radiador De Agua X3 C/U,,DISPONIBLE,,15000,15000,,,Sin ubicación
ECOSPORT 2019,MANILLA EXTERIOR TRASERA RH,Manilla Exterior Trasera,Trasera Derecha,VENDIDO,SANTIAGO,20000,20000,,,
ECOSPORT 2019,MANILLA INTERIOR PUERTA DELANTERA LH,Manilla Interior Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,MANILLA INTERIOR PUERTA TRASERA LH,Manilla Interior Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,MANILLA INTERIOR PUERTA TRASERA RH,Manilla Interior Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,MÓDULO ABS,Módulo Abs,,VENDIDO,,45000,40000,,,Sin ubicación
ECOSPORT 2019,MOLDURA PUERTA DELANTERA IZQUIERDA,Moldura Puerta Delantera Izquierda,Delantera,DISPONIBLE,SANTIAGO,20000,20000,,,
ECOSPORT 2019,MOLDURA PUERTA TRASERA IZQUIERDA,Moldura Puerta Trasera Izquierda,Trasera,POR CONFIRMAR,,20000,20000,,,Sin ubicación
ECOSPORT 2019,MUÑÓN IZQUIERDO,Muñón Izquierdo,,DISPONIBLE,,55000,50000,,,Sin ubicación
ECOSPORT 2019,PALANCA DE FRENO,Palanca De Freno,,DISPONIBLE,,35000,30000,,,Sin ubicación
ECOSPORT 2019,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
ECOSPORT 2019,PEDAL DE ACELERACIÓN ,Pedal De Aceleración ,,DISPONIBLE,,50000,45000,,,Sin ubicación
ECOSPORT 2019,PEDAL EMBRAGUE,Pedal Embrague,,DISPONIBLE,,55000,50000,,,Sin ubicación
ECOSPORT 2019,PIOLA FRENO DE MANO,Piola Freno De Mano,,DISPONIBLE,,15000,10000,,,Sin ubicación
ECOSPORT 2019,POMO Y FUNDA PALANCA DE CAMBIO,Pomo Y Funda Palanca De Cambio,,DISPONIBLE,SANTIAGO,20000,15000,,,
ECOSPORT 2019,RIEL DE INYECTORES ,Riel De Inyectores ,,VENDIDO,,60000,55000,,,Sin ubicación
ECOSPORT 2019,SENSOR ABS,Sensor Abs,,DISPONIBLE,SANTIAGO,20000,15000,,,
ECOSPORT 2019,SENSOR DE GOLPE MOTOR,Sensor De Golpe Motor,,DISPONIBLE,,15000,10000,,,Sin ubicación
ECOSPORT 2019,SENSOR EJE LEVA,Sensor Eje Leva,,DISPONIBLE,,20000,15000,,,Sin ubicación
ECOSPORT 2019,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,VENDIDO,SANTIAGO,15000,15000,,,
ECOSPORT 2019,TAPA DISTRIBUCIÓN,Tapa Distribución,,VENDIDO,SANTIAGO,50000,45000,,,
ECOSPORT 2019,TAPA GUANTERA,Tapa Guantera,,DISPONIBLE,,30000,25000,,,Sin ubicación
ECOSPORT 2019,TAPAS DE DISCO,Tapas De Disco,,DISPONIBLE,,15000,10000,,,Sin ubicación
ECOSPORT 2019,TEJADILLO,Tejadillo,,DISPONIBLE,,35000,30000,,,Sin ubicación
ECOSPORT 2019,TELECOMANDO COMPLETO,Telecomando Completo,,DISPONIBLE,SANTIAGO,80000,45000 C/U,,,
ECOSPORT 2019,TIRANTE DE PUERTA TRASERA RH,Tirante De Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,TITAMTE DE PUERTA DELANTERA RH,Titamte De Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,VALVULA VVT,Valvula Vvt,,DISPONIBLE,,30000,25000,,,Sin ubicación
ECOSPORT 2019,VARILLA ACEITE,Varilla Aceite,,POR CONFIRMAR,,10000,10000,,no disponible ,Sin ubicación
ECOSPORT 2019,VARILLA CAPOT,Varilla Capot,,DISPONIBLE,SANTIAGO,15000,10000,,,
ECOSPORT 2019,VIDRIO PUERTA DELANTERA LH,Vidrio Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,,
ECOSPORT 2019,VIDRIO PUERTA DELANTERA RH,Vidrio Puerta Delantera,Delantera Derecha,POR CONFIRMAR,,45000,40000,,,Sin ubicación
ECOSPORT 2019,VIDRIO PUERTA TRASERA LH,Vidrio Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
ECOSPORT 2019,VIDRIO PUERTA TRASERA RH,Vidrio Puerta Trasera,Trasera Derecha,VENDIDO,SANTIAGO,40000,35000,,,
ECOSPORT 2019,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,60000,55000,,,
