vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
KWID 2021,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
KWID 2021,MOLDURA PUERTA DELANTERA LH,Moldura Puerta Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,,,,,
KWID 2021,MOLDURA PUERTA DELANTERA RH,Moldura Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,35000,32000,,,
KWID 2021,MOLDURA PUERTA TRASERA LH,Moldura Puerta Trasera,Trasera Izquierda,VENDIDO,SANTIAGO,,,,,
KWID 2021,MOLDURA PUERTA TRASERA RH,Moldura Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,32000,,,
KWID 2021,MOLDURA TABABARRO TRASERA RH,Moldura Tababarro Trasera,Trasera Derecha,VENDIDO,,35000,30000,,,Sin ubicación
KWID 2021,MOTOR,Motor,,VENDIDO,SANTIAGO,700000,650000,,,
KWID 2021,MUÑON DELANTERO LH,Muñón Delantero,Delantera Izquierda,VENDIDO,SANTIAGO,60000,55000,,,MUÑON mal escrito
KWID 2021,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,,,,,
KWID 2021,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,,,,,
KWID 2021,PEDAL ACELERACIÓN,Pedal Aceleración,,DISPONIBLE,,80000,70000,,,Sin ubicación
KWID 2021,PUERTA  DELANTERA SOLO LATA RH,Puerta  Delantera Solo Lata,Delantera Derecha,VENDIDO,SANTIAGO,120000,110000,,,
KWID 2021,PUERTA TRASERA RH SOLO LATA,Puerta Trasera Solo Lata,Trasera Derecha,VENDIDO,SANTIAGO,90000,85000,,PRECIO ACTUALIZADO,
KWID 2021,RIEL DE INYECCIÓN CON LOS 2 RIELES,Riel De Inyección Con Los 2 Rieles,,DISPONIBLE,SANTIAGO,80000,70000,,,
KWID 2021,RIEL DE INYECCIÓN SOLO,Riel De Inyección Solo,,DISPONIBLE,SANTIAGO,35000,30000,,,
KWID 2021,TAMBOR Y BALATA LH,Tambor Y Balata,Izquierda,VENDIDO,SANTIAGO,,,,,
KWID 2021,TAMBOR Y BALATA RH,Tambor Y Balata,Derecha,VENDIDO,SANTIAGO,,,,,
KWID 2021,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,SANTIAGO,,,,,
KWID 2021,VARILLA CAPOT,Varilla Capot,,DISPONIBLE,SANTIAGO,,,,,
KWID 2021,VIDRIO PUERTA TRASERA RH,Vidrio Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
KWID 2021,VOLANTE DE INERCIA,Volante De Inercia,,DISPONIBLE,,90000,85000,,,Sin ubicación
