vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
FABIA 2021,BOTONERA PUERTA TRASERA ,Botonera Puerta Trasera ,Trasera,DISPONIBLE,,35000,25000,,,Sin ubicación
FABIA 2021,BRAZO LIMPIAPARABRISAS TRASERO O PORTALÓN,Brazo Limpiaparabrisas Trasero O Portalón,Trasera,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,BRAZOS LIMPIAPARABRISAS LH,Brazos Limpiaparabrisas,Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
FABIA 2021,BRAZOS LIMPIAPARABRISAS RH,Brazos Limpiaparabrisas,Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
FABIA 2021,CAJA,Caja,,VENDIDO,SANTIAGO,970000,900000,,ESTE PRECIO SE MANTIENE,
FABIA 2021,CALIPER DELANTERO LH,Caliper Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,CALIPER DELANTERO RH,Caliper Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,CALIPER TRASERO LH,Caliper Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,CALIPER TRASERO RH,Caliper Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,CAÑERÍAS AIRE ACONDICIONADO COMPLETO,Cañerías Aire Acondicionado Completo,,DISPONIBLE,SANTIAGO,90000,80000,,,
FABIA 2021,CAÑERIAS PLÁSTICAS DE GASES,Cañerias Plásticas De Gases,,DISPONIBLE,,,,,,Sin ubicación
FABIA 2021,CAPOT,Capot,,VENDIDO,SANTIAGO,310000,300000,,,
FABIA 2021,CARCASA DE CALEFACCIÓN,Carcasa De Calefacción,,DISPONIBLE,,,,,,Sin ubicación
FABIA 2021,CATALÍTICO,Catalítico,,VENDIDO,SANTIAGO,,,,,
FABIA 2021,CHAPA CAPOT,Chapa Capot,,DISPONIBLE,SANTIAGO,47600,40000,,,
FABIA 2021,CHAPA PORTALÓN ,Chapa Portalón ,,NO DISPONIBLE,SANTIAGO,,,,SE VENDIÓ PORTALÓN COMPLETO,
FABIA 2021,CHAPA PUERTA DELANTERA LH,Chapa Puerta Delantera,Delantera Izquierda,NO DISPONIBLE,,,,,,Sin ubicación
FABIA 2021,CHAPA PUERTA DELANTERA RH,Chapa Puerta Delantera,Delantera Derecha,DISPONIBLE,,47600,40000,,,Sin ubicación
FABIA 2021,CHAPA PUERTA TRASERA LH,Chapa Puerta Trasera,Trasera Izquierda,VENDIDO,SANTIAGO,47600,40000,,,
FABIA 2021,CHAPA PUERTA TRASERA RH,Chapa Puerta Trasera,Trasera Derecha,DISPONIBLE,,47600,40000,,,Sin ubicación
FABIA 2021,CINTA AIRBAG,Cinta Airbag,,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,CLIMATIZADOR,Climatizador,,DISPONIBLE,,120000,110000,,,Sin ubicación
FABIA 2021,COFIA,Cofia,,DISPONIBLE,,55000,50000,,,Sin ubicación
FABIA 2021,COLUMNA DE DIRECCION ELECTRONICA,Columna De Direccion Electronica,,VENDIDO,SANTIAGO,200000,190000,,,
FABIA 2021,COMPRESOR AIRE ACONDICIONADO,Compresor Aire Acondicionado,,DISPONIBLE,SANTIAGO,100000,90000,,,
FABIA 2021,CORTE COLA,Corte Cola,,VENDIDO,SANTIAGO,220000,210000,,,
FABIA 2021,CORTE TECHO,Corte Techo,,DISPONIBLE,REQUINOA,120000,110000,,,
FABIA 2021,CREMALLERA DE ALZAVIDRIO DELANTERA RH,Cremallera De Alzavidrio Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,55000,50000,,,
FABIA 2021,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera De Alzavidrio Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,55000,50000,,,
FABIA 2021,CREMALLERA DE ALZAVIDRIO TRASERA RH,Cremallera De Alzavidrio Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,55000,50000,,,
FABIA 2021,CREMALLERA DE DIRECCION,Cremallera De Direccion,,DISPONIBLE,SANTIAGO,140000,130000,,PRECIO ACTUALIZADO,
FABIA 2021,CUBRE CARTER,Cubre Carter,,VENDIDO,SANTIAGO,55000,50000,,,
FABIA 2021,CUBRE CHAPA,Cubre Chapa,,VENDIDO,SANTIAGO,55000,45000,,,
FABIA 2021,CUBRE RUEDA DE REPUESTO ,Cubre Rueda De Repuesto ,,DISPONIBLE,SANTIAGO,35700,30000,,,
FABIA 2021,CUBRE TORPEDO EXTERIOR,Cubre Torpedo Exterior,,DISPONIBLE,,75000,70000,,,Sin ubicación
FABIA 2021,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,VENDIDO,SANTIAGO,140000,130000,,,
FABIA 2021,CUNA,Cuna,,DISPONIBLE,SANTIAGO,150000,140000,,,
FABIA 2021,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE ,Depósito De Agua O Líquido Refrigerante ,,DISPONIBLE,SANTIAGO,40000,35000,,,
FABIA 2021,DEPÓSITO LIMPIAPARABRISAS ,Depósito Limpiaparabrisas ,,VENDIDO,SANTIAGO,60000,50000,,,
FABIA 2021,DEPÓSITO Y BOMBA DE FRENO ñ,Depósito Y Bomba De Freno Ñ,,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,DISCO DELANTERO LH,Disco Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,DISCO DELANTERO RH,Disco Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,DISCO TRASERO LH,Disco Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,DISCO TRASERO RH,Disco Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
FABIA 2021,DISPENSADOR LENTES,Dispensador Lentes,,DISPONIBLE,,35000,30000,,,Sin ubicación
FABIA 2021,ECU,Ecu,,DISPONIBLE,SANTIAGO,230000,220000,,,
FABIA 2021,EJE PALIER LH,Eje Palier,Izquierda,VENDIDO,SANTIAGO,180000,170000,,,
FABIA 2021,EJE PELIER RH,Eje Pelier,Derecha,DISPONIBLE,SANTIAGO,200000,190000,,,
FABIA 2021,EJE TRASERO,Eje Trasero,Trasera,VENDIDO,,210000,200000,,,Sin ubicación
FABIA 2021,ELECTRO VENTILADOR,Electro Ventilador,,VENDIDO,SANTIAGO,110000,100000,,,
FABIA 2021,ENCENDEDOR DE CIGARROS ,Encendedor De Cigarros ,,DISPONIBLE,SANTIAGO,15000,10000,,,
FABIA 2021,ESPEJO CENTRAL,Espejo Central,Central,VENDIDO,SANTIAGO,35000,30000,,,
FABIA 2021,ESPEJO DERECHO,Espejo Derecho,,VENDIDO,SANTIAGO,110000,100000,,,
FABIA 2021,ESPEJO IZQUIERDO,Espejo Izquierdo,,VENDIDO,SANTIAGO,120000,110000,,,
FABIA 2021,ESPIRAL LH TRASEROS,Espiral Traseros,Trasera Izquierda,VENDIDO,SANTIAGO,20000,20000,,,
FABIA 2021,ESPIRAL RH TRASEROS,Espiral Traseros,Trasera Derecha,VENDIDO,SANTIAGO,20000,20000,,,
FABIA 2021,FOCO INTERIOR LUZ TECHO ,Foco Interior Luz Techo ,,DISPONIBLE,SANTIAGO,35000,30000,,,
FABIA 2021,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,VENDIDO,SANTIAGO,100000,90000,,,
FABIA 2021,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,VENDIDO,SANTIAGO,55000,50000,,,
FABIA 2021,FRONTAL SUPERIOR ,Frontal Superior ,,VENDIDO,SANTIAGO,90000,80000,,,
FABIA 2021,FUNDA DE PARACHOQUE DELANTERO,Funda De Parachoque Delantero,Delantera,VENDIDO,SANTIAGO,160000,150000,,,
FABIA 2021,FUNDA DE PARACHOQUE TRAASERO,Funda De Parachoque Traasero,,VENDIDO,SANTIAGO,160000,150000,,,
FABIA 2021,FUSILERA DELANTERA O BCM,Fusilera Delantera O Bcm,Delantera,VENDIDO,SANTIAGO,220000,210000,,,
FABIA 2021,GOMA MARCO PUERTA DELANTERA LH,Goma Marco Puerta Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,35000,30000,,,
FABIA 2021,GOMA MARCO PUERTA DELANTERA RH,Goma Marco Puerta Delantera,Delantera Derecha,DISPONIBLE,,35000,30000,,,Sin ubicación
FABIA 2021,GOMA MARCO PUERTA TRASERA LH,Goma Marco Puerta Trasera,Trasera Izquierda,DISPONIBLE,,35000,30000,,,Sin ubicación
FABIA 2021,GOMA MARCO PUERTA TRASERA RH,Goma Marco Puerta Trasera,Trasera Derecha,DISPONIBLE,,35000,30000,,,Sin ubicación
FABIA 2021,GOMA TORPEDO,Goma Torpedo,,DISPONIBLE,,45000,40000,,,Sin ubicación
FABIA 2021,GUANTERA,Guantera,,DISPONIBLE,,35000,30000,,,Sin ubicación
FABIA 2021,GUARDAFANGO DELANTERO DER,Guardafango Delantero Der,Delantera,VENDIDO,SANTIAGO,55000,50000,,,
FABIA 2021,GUARDAFANGO DELANTERO IZQ,Guardafango Delantero Izq,Delantera,VENDIDO,SANTIAGO,55000,50000,,,
FABIA 2021,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
FABIA 2021,GUARDAFANGO TRASERO RH,Guardafango Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
FABIA 2021,INTERCULER,Interculer,,VENDIDO,SANTIAGO,190000,180000,,,
FABIA 2021,KIT DE AIRBAG,Kit De Airbag,,VENDIDO,SANTIAGO,650000,630000,,TRAER EJE PALIER,Múltiples piezas
FABIA 2021,"KIT ENCENDIDO (CHAPA, LLAVE, )","Kit Encendido (Chapa, Llave, )",,DISPONIBLE,,450000,400000,,,Múltiples piezas; Sin ubicación
FABIA 2021,LETRAS FABIA,Letras Fabia,,DISPONIBLE,,25000,20000,,,Sin ubicación
FABIA 2021,LINEA DE ESCAPE,Linea De Escape,,VENDIDO,SANTIAGO,70000,60000,,,
FABIA 2021,LLABE,Llabe,,DISPONIBLE,,,,,,Sin ubicación
FABIA 2021,LLANTA 1,Llanta 1,,VENDIDO,SANTIAGO,210000,200000,,,
FABIA 2021,LLANTA 2,Llanta 2,,VENDIDO,SANTIAGO,140000,120000,,EL PAR 200,
FABIA 2021,LLANTA 3,Llanta 3,,VENDIDO,SANTIAGO,140000,120000,,EL PAR 200,
FABIA 2021,LLANTA 4,Llanta 4,,VENDIDO,SANTIAGO,140000,120000,,EL PAR 200,
FABIA 2021,LOGO CAPOT,Logo Capot,,VENDIDO,SANTIAGO,30000,25000,,,
FABIA 2021,LUZ INTERIOR  (TECHO),Luz Interior  (Techo),,DISPONIBLE,,45000,40000,,,Sin ubicación
FABIA 2021,MANGUERAS DE RADIADOR,Mangueras De Radiador,,DISPONIBLE,SANTIAGO,45000,40000,,EL PAR,
FABIA 2021,MANILLA INTERIOR PUERTA DEL RH,Manilla Interior Puerta Del,Derecha,VENDIDO,SANTIAGO,35000,30000,,,
FABIA 2021,MANILLA INTERIOR PUERTA TRASERA RH,Manilla Interior Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
FABIA 2021,MANILLAS DE TECHO 4,Manillas De Techo 4,,DISPONIBLE,,15000,10000,,,Sin ubicación
FABIA 2021,MÁSCARA (REPARADA),Máscara (Reparada),,VENDIDO,SANTIAGO,130000,120000,,,
FABIA 2021,MENSULA DELANTERA LH,Mensula Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,MENSULA DELANTERA RH,Mensula Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,60000,50000,,,
FABIA 2021,MENSULA TRASERA LH,Mensula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
FABIA 2021,MENSULA TRASERA RH,Mensula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
FABIA 2021,MODULO ABS,Modulo Abs,,DISPONIBLE,,178500,150000,,,Sin ubicación
FABIA 2021,MÓDULO CONTROL CALEFACCIÓN ,Módulo Control Calefacción ,,VENDIDO,,80000,70000,,,Sin ubicación
FABIA 2021,MOLDURA DE PILAR CENTRAL EXTERIOR LH,Moldura De Pilar Central Exterior,Izquierda,DISPONIBLE,REQUINOA,25000,20000,,,
FABIA 2021,MOLDURA DE PILAR CENTRAL EXTERIOR RH,Moldura De Pilar Central Exterior,Derecha,DISPONIBLE,REQUINOA,25000,20000,,,
FABIA 2021,MOTOR ALZAVIDRIO DELANTERO RH,Motor Alzavidrio Delantero,Delantera Derecha,DISPONIBLE,,60000,50000,,,Sin ubicación
FABIA 2021,MOTOR ALZAVIDRIO TRASERO RH,Motor Alzavidrio Trasero,Trasera Derecha,DISPONIBLE,,60000,50000,,,Sin ubicación
FABIA 2021,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,95000,80000,,,
