vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
SOUL 2013,CHAPA DE CONTACTO SIN LLAVE,Chapa De Contacto Sin Llave,,DISPONIBLE,SANTIAGO,110000,100000,,,
SOUL 2013,CHAPA PUERTA DELANTERA LH,Chapa Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,,
SOUL 2013,CHAPA PUERTA DELANTERA RH,Chapa Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
SOUL 2013,CHAPA PUERTA TRASERA (POTALÓN),Chapa Puerta Trasera (Potalón),Trasera,DISPONIBLE,SANTIAGO,30000,25000,,,
SOUL 2013,CHAPA PUERTA TRASERA LH,Chapa Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,revisar si esta,Revisar
SOUL 2013,CHAPA PUERTA TRASERA RH,Chapa Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,,
SOUL 2013,CIGÜEÑAL,Cigüeñal,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,CINTA DE AIRBAG,Cinta De Airbag,,VENDIDO,SANTIAGO,35000,30000,,,
SOUL 2013,CINTURÓN TRASERO LH,Cinturón Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,CINTURÓN TRASERO RH,Cinturón Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,COLUMNA DE DIRECCIÓN SOUL,Columna De Dirección Soul,,VENDIDO,SANTIAGO,190000,180000,,,
SOUL 2013,COMPRESOR AIRE,Compresor Aire,,NO DISPONIBLE,REQUINOA,,,,MALO,
SOUL 2013,CONTROL DE CALEFACCIÓN,Control De Calefacción,,DISPONIBLE,SANTIAGO,50000,40000,,,
SOUL 2013,CONTROL ESPEJO,Control Espejo,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,CORTE COSTADO TRASERO DERECHO,Corte Costado Trasero Derecho,Trasera,DISPONIBLE,REQUINOA,85000,80000,,,
SOUL 2013,CREMALLERA DE ALZAVIDRIO CON PANEL DELANTERA LH,Cremallera De Alzavidrio Con Panel Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,50000,40000,,,
SOUL 2013,CREMALLERA DE ALZAVIDRIO CON PANEL DELANTERA RH,Cremallera De Alzavidrio Con Panel Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,50000,40000,,,
SOUL 2013,CREMALLERA DE ALZAVIDRIO CON PANEL TRASERA LH,Cremallera De Alzavidrio Con Panel Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,50000,40000,,,
SOUL 2013,CREMALLERA DE ALZAVIDRIO CON PANEL TRASERA RH,Cremallera De Alzavidrio Con Panel Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,50000,40000,,,
SOUL 2013,CREMALLERA DE DIRECCIÓN,Cremallera De Dirección,,VENDIDO,SANTIAGO,85000,80000,,,
SOUL 2013,CUBRE EQUIPAJE,Cubre Equipaje,,NO DISPONIBLE,N/A,,,,,
SOUL 2013,CUBRE TORPEDO EXTERIOR,Cubre Torpedo Exterior,,DISPONIBLE,SANTIAGO,45000,40000,,,
SOUL 2013,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,DISPONIBLE,SANTIAGO,90000,80000,,,
SOUL 2013,CULATA,Culata,,DISPONIBLE,SANTIAGO,165000,160000,,,
SOUL 2013,CUNA SOLA,Cuna Sola,,DISPONIBLE,SANTIAGO,80000,75000,,,
SOUL 2013,DAMPER,Damper,,DISPONIBLE,SANTIAGO,35000,30000,,,
SOUL 2013,DEPÓSITO LIMPIAPARABRISAS ,Depósito Limpiaparabrisas ,,NO DISPONIBLE,N/A,,,,,
SOUL 2013,DISCO DE FRENO DELANTERO LH,Disco De Freno Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,DISCO DE FRENO DELANTERO RH,Disco De Freno Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,DA LO MISMO SON LADOS IGUALES,
SOUL 2013,ECU,Ecu,,DISPONIBLE,SANTIAGO,170000,160000,,,
SOUL 2013,EJE PALIER LH,Eje Palier,Izquierda,POR CONFIRMAR,SANTIAGO,75000,70000,,,
SOUL 2013,EJE PALIER RH,Eje Palier,Derecha,DISPONIBLE,SANTIAGO,85000,80000,,,
SOUL 2013,EJE TRASERO,Eje Trasero,Trasera,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,ENCENDEDOR DE CIGARROS ,Encendedor De Cigarros ,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,ENGANCHE METÁLICO T PARA REMOLCAR,Enganche Metálico T Para Remolcar,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,ESPEJO CENTRAL ,Espejo Central ,Central,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,ESPEJO LH CON DETALLE,Espejo Con Detalle,Izquierda,VENDIDO,SANTIAGO,35000,30000,,,Daños
SOUL 2013,ESPEJO RH,Espejo,Derecha,VENDIDO,SANTIAGO,70000,65000,,CON PATENTE MARCADA,
SOUL 2013,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,VENDIDO,SANTIAGO,50000,45000,,,
SOUL 2013,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,VENDIDO,SANTIAGO,45000,45000,,,
SOUL 2013,FUNDA PARACHOQUE DELANTERO,Funda Parachoque Delantero,Delantera,NO DISPONIBLE,,,,,,Sin ubic
SOUL 2013,FUNDA PARACHOQUE TRASERO ,Funda Parachoque Trasero ,Trasera,VENDIDO,SANTIAGO,100000,90000,,CON DETALLE,
SOUL 2013,FUSILERA DELANTERA CON RAMAL,Fusilera Delantera Con Ramal,Delantera,VENDIDO,SANTIAGO,100000,90000,,,
SOUL 2013,FUSILERA INTERIOR ,Fusilera Interior ,,DISPONIBLE,REQUINOA,95000,85000,,,
SOUL 2013,GOMA DE CONTORNO DE PUERTA DELANTERA LH,Goma De Contorno De Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,GOMA DE CONTORNO DE PUERTA DELANTERA LH,Goma De Contorno De Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,GOMA DE CONTORNO DE PUERTA TRASERA LH,Goma De Contorno De Puerta Trasera,Trasera Izquierda,NO DISPONIBLE,N/A,,,,,
SOUL 2013,GOMA DE CONTORNO DE PUERTA TRASERA RH,Goma De Contorno De Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,GUANTERA,Guantera,,DISPONIBLE,SANTIAGO,35000,30000,,,
SOUL 2013,GUARDAFANGO DELANTERO LH,Guardafango Delantero,Delantera Izquierda,NO DISPONIBLE,N/A,,,,,
SOUL 2013,GUARDAFANGO DELANTERO RH,Guardafango Delantero,Delantera Derecha,NO DISPONIBLE,N/A,,,,,
SOUL 2013,INTERRUPTOR DE ACEITE,Interruptor De Aceite,,NO DISPONIBLE,N/A,,,,,
SOUL 2013,"LETRAS TRASERAS ""SOUL""","Letras Traseras ""Soul""",Trasera,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,LLANTA Y RUEDA DE REPUESTO,Llanta Y Rueda De Repuesto,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,LOGO VOLANTE ,Logo Volante ,,VENDIDO,SANTIAGO,10000,10000,,,
SOUL 2013,LUNETA TRASERA LH,Luneta Trasera,Trasera Izquierda,DISPONIBLE,REQUINOA,45000,40000,,,
SOUL 2013,LUNETA TRASERA RH (PATENTE MARCADA),Luneta Trasera (Patente Marcada),Trasera Derecha,DISPONIBLE,SANTIAGO,45000,40000,,VIDRIO ATRÁS DE LA PUERTA TRASERA,
SOUL 2013,LUZ TECHO,Luz Techo,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANGUERA DE BENCINA ,Manguera De Bencina ,,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANGUERA PORTA FILTRO,Manguera Porta Filtro,,DISPONIBLE,SANTIAGO,45000,40000,,,
SOUL 2013,MANILLA DE TECHO DELANTERA RH,Manilla De Techo Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA DE TECHO TRASERA LH,Manilla De Techo Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA DE TECHO TRASERA RH,Manilla De Techo Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA EXTERIOR DELANTERA LH,Manilla Exterior Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA EXTERIOR DELANTERA RH,Manilla Exterior Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA EXTERIOR TRASERA LH,Manilla Exterior Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA EXTERIOR TRASERA RH,Manilla Exterior Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MANILLA INTERIOR TRASERA RH,Manilla Interior Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MÉNSULA DELANTERA LH,Ménsula Delantera,Delantera Izquierda,NO DISPONIBLE,SANTIAGO,,,,,
SOUL 2013,MÉNSULA DELANTERA RH,Ménsula Delantera,Delantera Derecha,VENDIDO,SANTIAGO,13000,10000,,,
SOUL 2013,MÉNSULA TRASERA LH,Ménsula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
SOUL 2013,mica,Mica,,NO DISPONIBLE,,,,,,Sin ubic
SOUL 2013,MÓDULO ABS,Módulo Abs,,VENDIDO,SANTIAGO,100000,90000,,,
SOUL 2013,MOLDURA DE TAPABARRO LH,Moldura De Tapabarro,Izquierda,VENDIDO,SANTIAGO,10000,10000,,,
SOUL 2013,MOLDURA DE TAPABARRO RH,Moldura De Tapabarro,Derecha,VENDIDO,SANTIAGO,10000,10000,,,
SOUL 2013,módulo dirección ,Módulo Dirección ,,VENDIDO,,,,,,Sin ubic
SOUL 2013,MOLDURA PILAR DELANTERO LH (PARABRISAS),Moldura Pilar Delantero (Parabrisas),Delantera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,EXTERIOR,
SOUL 2013,MOLDURA PILAR DELANTERO RH (PARABRISAS),Moldura Pilar Delantero (Parabrisas),Delantera Derecha,VENDIDO,SANTIAGO,15000,15000,,EXTERIOR,
SOUL 2013,MOLDURA PUERTA DELANTERA LH,Moldura Puerta Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,35000,30000,,,
SOUL 2013,MOLDURA PUERTA DELANTERA RH,Moldura Puerta Delantera,Delantera Derecha,VENDIDO,SANTIAGO,35000,30000,,,
SOUL 2013,MOLDURA PUERTA TRASERA LH,Moldura Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
SOUL 2013,MOLDURA PUERTA TRASERA RH,Moldura Puerta Trasera,Trasera Derecha,VENDIDO,SANTIAGO,10000,10000,,CON DETALLE,
