vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
IQ 2019,CINTA DE AIRBAG,Cinta De Airbag,,NO DISPONIBLE,,40000,35000,,,Sin ubicación
IQ 2019,"CINTURÓN TRASERO LH (SE VENDIÓ UNO, NO SE SABE QUÉ LADO)","Cinturón Trasero (Se Vendió Uno, No Se Sabe Qué Lado)",Trasera Izquierda,POR CONFIRMAR,SANTIAGO,10000,10000,,,
IQ 2019,"CINTURÓN TRASERO RH (SE VENDIÓ UNO, NO SE SABE QUÉ LADO)","Cinturón Trasero (Se Vendió Uno, No Se Sabe Qué Lado)",Trasera Derecha,POR CONFIRMAR,SANTIAGO,10000,10000,,,
IQ 2019,COFIA,Cofia,,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,COMANDO LUCES,Comando Luces,,DISPONIBLE,,25000,20000,,cada lado,Sin ubicación
IQ 2019,COMPRESOR AIRE ACONDICIONADO,Compresor Aire Acondicionado,,VENDIDO,SANTIAGO,110000,105000,,,
IQ 2019,CONTROL CALEFACCIÓN,Control Calefacción,,DISPONIBLE,,55000,50000,,,Sin ubicación
IQ 2019,CONTROL DE NEBLINERO Y BLOQUEO DE ALZAVIDRIOS,Control De Neblinero Y Bloqueo De Alzavidrios,,VENDIDO,SANTIAGO,25000,20000,,,
IQ 2019,CORTE PUNTA,Corte Punta,,DISPONIBLE,,120000,120000,,MAS IVA,Sin ubicación
IQ 2019,CREMALLERA DE ALZAVIDRIO DELANTERA LH,Cremallera De Alzavidrio Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
IQ 2019,CREMALLERA DE ALZAVIDRIO DELANTERA RH,Cremallera De Alzavidrio Delantera,Delantera Derecha,VENDIDO,SANTIAGO,,,,,
IQ 2019,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera De Alzavidrio Trasera,Trasera Izquierda,NO DISPONIBLE,N/A,,,,,
