vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
S3 2017,AIRBAG TABLERO,Airbag Tablero,,VENDIDO,SANTIAGO,100000,100000,,,
S3 2017,AIRBAG VOLANTE,Airbag Volante,,VENDIDO,SANTIAGO,80000,80000,,,
S3 2017,ALTERNADOR,Alternador,,DISPONIBLE,SANTIAGO,85000,80000,,MALO,
S3 2017,AMORTIGUADOR TRASERO,Amortiguador Trasero,Trasera,DISPONIBLE,SANTIAGO,20000,15000,,CONFIRMAR LADO,
S3 2017,ASIENTO DELANTERO LH,Asiento Delantero,Delantera Izquierda,VENDIDO,SANTIAGO,50000,40000,,,
S3 2017,ASIENTO DELANTERO RH,Asiento Delantero,Delantera Derecha,VENDIDO,SANTIAGO,50000,40000,,,
S3 2017,ASIENTOS TRASEROS,Asientos Traseros,Trasera,VENDIDO,SANTIAGO,50000,40000,,,
S3 2017,BOBINA 1,Bobina 1,,DISPONIBLE,SANTIAGO,20000,15000,,,
S3 2017,BOBINA 2,Bobina 2,,DISPONIBLE,SANTIAGO,20000,15000,,,
S3 2017,BOBINA 3,Bobina 3,,DISPONIBLE,SANTIAGO,20000,15000,,,
S3 2017,BOMBA DE BENCINA,Bomba De Bencina,,DISPONIBLE,SANTIAGO,45000,40000,,,
S3 2017,BOMBA DE EMBRAGUE DE CAJA,Bomba De Embrague De Caja,,DISPONIBLE,SANTIAGO,,,,,
S3 2017,BRAZO LIMPIAPARABRISAS LH,Brazo Limpiaparabrisas,Izquierda,DISPONIBLE,SANTIAGO,,,,,
S3 2017,BRAZO LIMPIAPARABRISAS RH,Brazo Limpiaparabrisas,Derecha,DISPONIBLE,SANTIAGO,,,,,
S3 2017,CAJA,Caja,,VENDIDO,SANTIAGO,400000,370000,,,
S3 2017,CALIPER DELANTERO LH,Caliper Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
S3 2017,CALIPER DELANTERO RH,Caliper Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
S3 2017,CATALÍTICO,Catalítico,,DISPONIBLE,SANTIAGO,,,,,
S3 2017,CHAPA PORTALÓN,Chapa Portalón,,DISPONIBLE,SANTIAGO,25000,20000,,,
S3 2017,CHAPA PUERTA DELANTERA LH,Chapa Puerta Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,35000,35000,,,
S3 2017,CINTA DE AIRBAG,Cinta De Airbag,,DISPONIBLE,SANTIAGO,25000,20000,,,
S3 2017,CINTURÓN DELANTERO RH,Cinturón Delantero,Delantera Derecha,VENDIDO,,,,,,Sin ubic
S3 2017,CINTURÓN TRASERO LH,Cinturón Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
S3 2017,CINTURÓN TRASERO RH,Cinturón Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
S3 2017,COLUMNA DE DIRECCIÓN,Columna De Dirección,,VENDIDO,SANTIAGO,150000,150000,,,
S3 2017,COMPRESOR DE AIRE ACONDICIONADO,Compresor De Aire Acondicionado,,VENDIDO,SANTIAGO,120000,110000,,,
S3 2017,CREMALLERA DE ALZAVIDRIO DELANTERA LH,Cremallera De Alzavidrio Delantera,Delantera Izquierda,DISPONIBLE,,30000,25000,,,Sin ubic
S3 2017,CREMALLERA DE ALZAVIDRIO DELANTERA RH,Cremallera De Alzavidrio Delantera,Delantera Derecha,DISPONIBLE,,30000,25000,,,Sin ubic
S3 2017,CREMALLERA DE ALZAVIDRIO TRASERA LH,Cremallera De Alzavidrio Trasera,Trasera Izquierda,DISPONIBLE,,30000,25000,,,Sin ubic
S3 2017,CREMALLERA DE DIRECCIÓN,Cremallera De Dirección,,DISPONIBLE,SANTIAGO,120000,110000,,,
S3 2017,CUBRE EQUIPAJE,Cubre Equipaje,,DISPONIBLE,SANTIAGO,25000,20000,,,
S3 2017,CUBRE ZÓCALO,Cubre Zócalo,,DISPONIBLE,SANTIAGO,25000,20000,,CONFIRMAR LADO,
S3 2017,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE,Depósito De Agua O Líquido Refrigerante,,DISPONIBLE,SANTIAGO,25000,20000,,SIN TAPA,
S3 2017,DEPÓSITO DE LIMPIAPARABRISAS,Depósito De Limpiaparabrisas,,DISPONIBLE,SANTIAGO,25000,20000,,,
S3 2017,EJE PALIER DERECHO,Eje Palier Derecho,,DISPONIBLE,SANTIAGO,90000,85000,,,
S3 2017,ELECTROVENTILADOR,Electroventilador,,DISPONIBLE,SANTIAGO,55000,50000,,,
S3 2017,ESPEJO CENTRAL,Espejo Central,Central,DISPONIBLE,SANTIAGO,,,,,
S3 2017,FOCO INTERIOR LUZ TECHO CENTRAL,Foco Interior Luz Techo Central,Central,DISPONIBLE,SANTIAGO,15000,10000,,,
S3 2017,FOCO INTERIOR LUZ TECHO DELANTERA,Foco Interior Luz Techo Delantera,Delantera,DISPONIBLE,SANTIAGO,2500,20000,,,
S3 2017,GUARDAFANGO DELANTERO LH,Guardafango Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
S3 2017,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
S3 2017,GUARDAFANGO TRASERO RH,Guardafango Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
