vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
C30 2008,CALIPER DELANTERO RH,Caliper Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,65000,60000,,,
C30 2008,CALIPER TRASERO LH,Caliper Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
C30 2008,CALIPER TRASERO RH,Caliper Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
C30 2008,CANISTER,Canister,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,CAÑERÍA HIDRÁULICA,Cañería Hidráulica,,DISPONIBLE,SANTIAGO,35700,30000,,,
C30 2008,CAÑERÍAS DE AIRE ACONDICIONADO,Cañerías De Aire Acondicionado,,DISPONIBLE,SANTIAGO,60000,50000,,,
C30 2008,CAÑERÍAS DE AIRE ACONDICIONADO,Cañerías De Aire Acondicionado,,DISPONIBLE,SANTIAGO,,,,,
C30 2008,CAPOT,Capot,,VENDIDO,SANTIAGO,110000,100000,,,
C30 2008,CARCASA TERMOSTATO,Carcasa Termostato,,DISPONIBLE,,50000,45000,,,Sin ubicación
C30 2008,CATALÍTICO,Catalítico,,VENDIDO,SANTIAGO,,,,,
C30 2008,CHAPA CAPOT,Chapa Capot,,DISPONIBLE,SANTIAGO,40000,35000,,,
C30 2008,CHAPA CONTACTO,Chapa Contacto,,DISPONIBLE,SANTIAGO,85000,80000,,,
C30 2008,CHAPA DE PORTALÓN,Chapa De Portalón,,DISPONIBLE,SANTIAGO,55000,50000,,,
C30 2008,CHAPA PUERTA LH,Chapa Puerta,Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,DON MAURICIO,
C30 2008,CHAPA PUERTA RH,Chapa Puerta,Derecha,VENDIDO,SANTIAGO,45000,40000,,,
C30 2008,CIGÜEÑAL,Cigüeñal,,DISPONIBLE,SANTIAGO,65000,60000,,,
C30 2008,CINTA DE AIRBAG,Cinta De Airbag,,DISPONIBLE,SANTIAGO,35000,30000,,,
C30 2008,CINTURÓN DELANTERO LH,Cinturón Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
C30 2008,CINTURÓN DELANTERO RH,Cinturón Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,CINTURÓN TRASERO LH,Cinturón Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
C30 2008,CINTURÓN TRASERO RH,Cinturón Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
C30 2008,COFIA,Cofia,,DISPONIBLE,SANTIAGO,20000,20000,,,
C30 2008,COLUMNA DE DIRECCIÓN,Columna De Dirección,,DISPONIBLE,SANTIAGO,50000,40000,,,
C30 2008,COMPRESOR AIRE ,Compresor Aire ,,VENDIDO,SANTIAGO,130000,120000,,,
C30 2008,CONTROL DE LUCES,Control De Luces,,DISPONIBLE,SANTIAGO,35000,30000,,,
C30 2008,CORNER CUBRE ZÓCALO LH,Corner Cubre Zócalo,Izquierda,VENDIDO,SANTIAGO,20000,15000,,,
C30 2008,CORNER CUBRE ZÓCALO RH,Corner Cubre Zócalo,Derecha,VENDIDO,SANTIAGO,20000,15000,,,
C30 2008,CREMALLERA DE ALZAVIDRIO (CON LATA) LH,Cremallera De Alzavidrio (Con Lata),Izquierda,DISPONIBLE,SANTIAGO,50000,45000,,,
C30 2008,CREMALLERA DE ALZAVIDRIO (CON LATA) RH,Cremallera De Alzavidrio (Con Lata),Derecha,VENDIDO,SANTIAGO,50000,45000,,,
C30 2008,CREMALLERA DE DIRECCION ,Cremallera De Direccion ,,VENDIDO,SANTIAGO,130000,120000,,,
C30 2008,CUBRE EQUIPAJE,Cubre Equipaje,,VENDIDO,SANTIAGO,35000,30000,,CON DETALLE EN UN ENGANCHE,
C30 2008,CUBRE RUEDA DE REPUESTO,Cubre Rueda De Repuesto,,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,CUBRE TORPEDO EXTERIOR,Cubre Torpedo Exterior,,DISPONIBLE,SANTIAGO,55000,50000,,,
C30 2008,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,VENDIDO,SANTIAGO,95200,80000,,,
C30 2008,CUNA,Cuna,,DISPONIBLE,SANTIAGO,95200,80000,,,
C30 2008,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE ,Depósito De Agua O Líquido Refrigerante ,,DISPONIBLE,SANTIAGO,30000,25000,,DE LÍQUIDO REFRIGERANTE,
C30 2008,DEPÓSITO DE LIMPIAPARABRISAS ,Depósito De Limpiaparabrisas ,,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,DISCO DE FRENO DELANTERO LH,Disco De Freno Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
C30 2008,DISCO DE FRENO DELANTERO RH,Disco De Freno Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
C30 2008,DISCO DE FRENO TRASERO LH,Disco De Freno Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,DISCO DE FRENO TRASERO RH,Disco De Freno Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,ECU,Ecu,,DISPONIBLE,SANTIAGO,190000,180000,,,
C30 2008,EJE PALIER LH,Eje Palier,Izquierda,DISPONIBLE,SANTIAGO,90000,90000,,DETALLE,
C30 2008,EJE PALIER RH,Eje Palier,Derecha,DISPONIBLE,SANTIAGO,110000,100000,,,
C30 2008,ELECTROVENTILADOR,Electroventilador,,VENDIDO,SANTIAGO,45000,45000,,,
C30 2008,ENFRIADOR DE ACEITE CAJA,Enfriador De Aceite Caja,,DISPONIBLE,SANTIAGO,95000,90000,,,
C30 2008,ESPEJO CENTRAL,Espejo Central,Central,VENDIDO,SANTIAGO,20000,15000,,,
C30 2008,ESPEJO LH,Espejo,Izquierda,VENDIDO,SANTIAGO,60000,50000,,DETALLE EN LA MICA,
C30 2008,ESPEJO RH,Espejo,Derecha,VENDIDO,SANTIAGO,90000,80000,,,
C30 2008,EVAPORIZADOR ,Evaporizador ,,DISPONIBLE,SANTIAGO,35000,30000,,DE CALEFACCIÓN?,Requiere revisión
C30 2008,FIJADOR DE RADIADOR,Fijador De Radiador,,DISPONIBLE,SANTIAGO,15000,10000,,,
C30 2008,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,VENDIDO,SANTIAGO,,,,,
C30 2008,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,VENDIDO,SANTIAGO,,,,,
C30 2008,FRONTAL INFERIOR ,Frontal Inferior ,,DISPONIBLE,SANTIAGO,65000,60000,,,
C30 2008,FRONTAL SUPERIOR,Frontal Superior,,DISPONIBLE,SANTIAGO,140000,135000,,,
C30 2008,FUNDA DE PARACHOQUE DELANTERO,Funda De Parachoque Delantero,Delantera,VENDIDO,SANTIAGO,55000,50000,,TIENE DETALLES,
C30 2008,FUNDA DE PARACHOQUE TRASERO,Funda De Parachoque Trasero,Trasera,DISPONIBLE,SANTIAGO,110000,100000,,CON LA PARTE INFERIOR NEGRA,
C30 2008,FUSILERA INTERIOR,Fusilera Interior,,DISPONIBLE,SANTIAGO,100000,90000,,,
C30 2008,GUANTERA,Guantera,,DISPONIBLE,SANTIAGO,36000,30000,,,
C30 2008,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,GUARDAFANGO TRASERO RH,Guardafango Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
C30 2008,INYECTORES (4),Inyectores (4),,DISPONIBLE,,20000,15000,,CADA UNO,Sin ubicación
C30 2008,KIT DE AIRBAG,Kit De Airbag,,VENDIDO,SANTIAGO,100000,90000,,SOLO TABLERO Y ?,Múltiples piezas; Requiere revisión
C30 2008,"LETRAS ""C30""","Letras ""C30""",,DISPONIBLE,SANTIAGO,18000,15000,,,
