vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
S40 2008,COFIA (PARTE),Cofia (Parte),,DISPONIBLE,OK REVISADO,,,,,
S40 2008,COLUMNA DE DIRECCIÓN,Columna De Dirección,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,COMPRESOR DE AIRE,Compresor De Aire,,VENDIDO,OK REVISADO,100000,90000,,,
S40 2008,CONTROL DE LUCES,Control De Luces,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CREMALLERA DE ALZAVIDRIOS DELANTERA LH,Cremallera De Alzavidrios Delantera,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CREMALLERA DE ALZAVIDRIOS DELANTERA RH,Cremallera De Alzavidrios Delantera,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CREMALLERA DE ALZAVIDRIOS TRASERA LH,Cremallera De Alzavidrios Trasera,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CREMALLERA DE ALZAVIDRIOS TRASERA RH,Cremallera De Alzavidrios Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CREMALLERA DE DIRECCIÓN,Cremallera De Dirección,,VENDIDO,OK REVISADO,130000,120000,,,
S40 2008,CUBRE CARTER,Cubre Carter,,NO DISPONIBLE,OK REVISADO,,,,,
S40 2008,CUBRE CHAPA DELANTERA,Cubre Chapa Delantera,Delantera,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CUBRE PANEL TRASERO,Cubre Panel Trasero,Trasera,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CUBRE TORPEDO EXTERIOR,Cubre Torpedo Exterior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CUBRE ZÓCALO TRASERO CORNER LH,Cubre Zócalo Trasero Corner,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CUBRE ZÓCALO TRASERO CORNER RH,Cubre Zócalo Trasero Corner,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CUERPO DE ACELERACIÓN,Cuerpo De Aceleración,,VENDIDO,OK REVISADO,75000,70000,,,
S40 2008,CUERPO DE RADIO,Cuerpo De Radio,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,CULATA,Culata,,VENDIDO,OK REVISADO,115000,110000,,,
S40 2008,DEPÓSITO DE AGUA,Depósito De Agua,,VENDIDO,OK REVISADO,25000,2000,,,
S40 2008,DEPÓSITO LIMPIAPARABRISAS,Depósito Limpiaparabrisas,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,DISCO DE FRENO DELANTERO LH,Disco De Freno Delantero,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,DISCO DE FRENO DELANTERO RH,Disco De Freno Delantero,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,DISCO DE FRENO TRASERO RH (EN MUÑÓN),Disco De Freno Trasero (En Muñón),Trasera Derecha,VENDIDO,,,,,,Sin ubic
S40 2008,ECU,Ecu,,DISPONIBLE,OK REVISADO,170000,160000,,,
S40 2008,EJE PALIER LH,Eje Palier,Izquierda,DISPONIBLE,OK REVISADO,110000,100000,,,
S40 2008,EJE PALIER RH,Eje Palier,Derecha,VENDIDO,OK REVISADO,110000,100000,,,
S40 2008,EJE TRASERO COMPLETO CON BANDEJAS,Eje Trasero Completo Con Bandejas,Trasera,VENDIDO,OK REVISADO,,,,,
S40 2008,ELECTROVENTILADOR,Electroventilador,,VENDIDO,OK REVISADO,90000,90000,,,
S40 2008,EMBELLECEDOR SINÓPTICO,Embellecedor Sinóptico,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,ENFRIADOR DE ACEITE,Enfriador De Aceite,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,ESPEJO CENTRAL,Espejo Central,Central,DISPONIBLE,OK REVISADO,,,,,
S40 2008,ESPEJO LH,Espejo,Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,ESPEJO RH MALO,Espejo Malo,Derecha,NO DISPONIBLE,OK REVISADO,,,,,Daños
S40 2008,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,DISPONIBLE,OK REVISADO,35000,30000,,Trizadura ,
S40 2008,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,DISPONIBLE,OK REVISADO,45000,40000,,,
S40 2008,FRENO DE MANO,Freno De Mano,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,FRONTAL INFERIOR,Frontal Inferior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,FRONTAL SUPERIOR,Frontal Superior,,VENDIDO,OK REVISADO,100000,90000,,,
S40 2008,FUNDA DE PARACHOQUE DELANTERA ( SE VENDE COMPLETO),Funda De Parachoque Delantera ( Se Vende Completo),Delantera,VENDIDO,OK REVISADO,,,,,
S40 2008,FUNDA DE PARACHOQUE TRASERO,Funda De Parachoque Trasero,Trasera,DISPONIBLE,OK REVISADO,,,,,
S40 2008,FUSILERA INTERIOR,Fusilera Interior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GOMA CONTORNO MALETA,Goma Contorno Maleta,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GOMA PUERTA DELANTERA LH,Goma Puerta Delantera,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GOMA PUERTA DELANTERA RH,Goma Puerta Delantera,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GOMA PUERTA TRASERA LH,Goma Puerta Trasera,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GOMA PUERTA TRASERA RH,Goma Puerta Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GUANTERA,Guantera,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,GUARDAFANGO DELANTERO LH,Guardafango Delantero,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,LAVA ÓPTICOS,Lava Ópticos,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,LLANTA 1,Llanta 1,,VENDIDO,OK REVISADO,85000,80000,,,
S40 2008,LLANTA 2,Llanta 2,,DISPONIBLE,OK REVISADO,85000,80000,,,
S40 2008,LLANTA 3,Llanta 3,,DISPONIBLE,OK REVISADO,85000,80000,,,
S40 2008,LLANTA 4,Llanta 4,,DISPONIBLE,OK REVISADO,85000,80000,,,
S40 2008,LUNETA LATERAL LH,Luneta Lateral,Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,LUNETA LATERAL RH,Luneta Lateral,Derecha,NO DISPONIBLE,OK REVISADO,,,,,
S40 2008,LUZ DE TECHO,Luz De Techo,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,LUZ INTERIOR,Luz Interior,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MALETA,Maleta,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANGUERA RADIADOR PULPO,Manguera Radiador Pulpo,,VENDIDO,OK REVISADO,35000,35000,,,
S40 2008,MANGUERAS CLIENTE PORTA FILTRO DE ACEITE,Mangueras Cliente Porta Filtro De Aceite,,VENDIDO,OK REVISADO,,,,,
S40 2008,MANILLA DE TECHO 1,Manilla De Techo 1,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA DE TECHO 2,Manilla De Techo 2,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA DE TECHO 3,Manilla De Techo 3,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA EXTERIOR PUERTA DELANTERA LH,Manilla Exterior Puerta Delantera,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA EXTERIOR PUERTA DELANTERA RH,Manilla Exterior Puerta Delantera,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA EXTERIOR PUERTA TRASERA LH,Manilla Exterior Puerta Trasera,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA EXTERIOR PUERTA TRASERA RH,Manilla Exterior Puerta Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MANILLA INTERIOR PUERTA DELANTERA LH,Manilla Interior Puerta Delantera,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,ESTÁ CON EL TAPIZ,
S40 2008,MANILLA INTERIOR PUERTA DELANTERA RH,Manilla Interior Puerta Delantera,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,ESTÁ CON EL TAPIZ,
S40 2008,MANILLA INTERIOR PUERTA TRASERA LH,Manilla Interior Puerta Trasera,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,ESTÁ CON EL TAPIZ,
S40 2008,MANILLA INTERIOR PUERTA TRASERA RH,Manilla Interior Puerta Trasera,Trasera Derecha,DISPONIBLE,OK REVISADO,,,,ESTÁ CON EL TAPIZ,
S40 2008,MÁSCARA,Máscara,,VENDIDO,OK REVISADO,70000,65000,,,
S40 2008,MÉNSULA TRASERA LH (2 PARTES),Ménsula Trasera (2 Partes),Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MÉNSULA TRASERA RH (2 PARTES),Ménsula Trasera (2 Partes),Trasera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MÓDULO DE BOMBA DE COMBUSTIBLE,Módulo De Bomba De Combustible,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MOTOR ALZAVIDRIOS CON VARILLAJE,Motor Alzavidrios Con Varillaje,,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MOTOR DE ALZAVIDRIOS PUERTA DELANTERA LH,Motor De Alzavidrios Puerta Delantera,Delantera Izquierda,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MOTOR DE ALZAVIDRIOS PUERTA DELANTERA RH,Motor De Alzavidrios Puerta Delantera,Delantera Derecha,DISPONIBLE,OK REVISADO,,,,,
S40 2008,MOTOR DE ALZAVIDRIOS PUERTA TRASERA LH,Motor De Alzavidrios Puerta Trasera,Trasera Izquierda,DISPONIBLE,OK REVISADO,,,,,
