vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
A3 2017,PISOS ALFOMBRAS TRASERAS,Pisos Alfombras Traseras,Trasera,VENDIDO,SANTIAGO,,,,,
A3 2017,RIEL DE INYECCIÓN,Riel De Inyección,,DISPONIBLE,SANTIAGO,,,,,
A3 2017,RUEDA DE REPUESTO,Rueda De Repuesto,,VENDIDO,SANTIAGO,,,,,
A3 2017,SENSOR MAP,Sensor Map,,DISPONIBLE,SANTIAGO,,,,,
A3 2017,SENSORES IMÁN CIERRE CAPOTA CON MINI RAMAL,Sensores Imán Cierre Capota Con Mini Ramal,,VENDIDO,SANTIAGO,30000,30000,,,
A3 2017,TAPA CENTRO LLANTA,Tapa Centro Llanta,,DISPONIBLE,SANTIAGO,10000,10000,,,
A3 2017,TAPABARRO DELANTERO RH ,Tapabarro Delantero ,Delantera Derecha,VENDIDO,SANTIAGO,,,,CON DETALLE,
A3 2017,TAPIZ MALETA ,Tapiz Maleta ,,DISPONIBLE,SANTIAGO,,,,,
A3 2017,TAPIZ PUERTA DERECHA,Tapiz Puerta Derecha,,DISPONIBLE,SANTIAGO,35000,30000,,,
A3 2017,TENSOR CORREA DE ACCESORIOS,Tensor Correa De Accesorios,,DISPONIBLE,SANTIAGO,,,,,
A3 2017,TERCERA LUZ DE FRENO,Tercera Luz De Freno,,DISPONIBLE,SANTIAGO,,,,,
A3 2017,TUBOS PLÁSTICOS DE AIRE,Tubos Plásticos De Aire,,DISPONIBLE,SANTIAGO,,,,,
A3 2017,TURBO,Turbo,,DISPONIBLE,SANTIAGO,140000,130000,,,
