vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
GOLF 2004,CAPOT,Capot,,VENDIDO,SANTIAGO,70000,60000,,TIENE DETALLE,
GOLF 2004,CATALÍTICO (DIÉSEL),Catalítico (Diésel),,VENDIDO,SANTIAGO,60000,50000,,IVÁN,Persona en nota
GOLF 2004,CHAPA CAPOT ,Chapa Capot ,,DISPONIBLE,SANTIAGO,30000,25000,,,
GOLF 2004,CHAPA DE CONTACTO,Chapa De Contacto,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,CHAPA PORTALÓN,Chapa Portalón,,DISPONIBLE,SANTIAGO,30000,25000,,,
GOLF 2004,CHAPA PUERTA DELANTERA LH,Chapa Puerta Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,40000,35000,,,
GOLF 2004,CHAPA PUERTA DELANTERA RH,Chapa Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
GOLF 2004,CHAPA PUERTA TRASERA LH,Chapa Puerta Trasera,Trasera Izquierda,VENDIDO,SANTIAGO,40000,35000,,,
GOLF 2004,CHAPA PUERTA TRASERA RH,Chapa Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
GOLF 2004,CILINDRO CHAPA PUERTA,Cilindro Chapa Puerta,,DISPONIBLE,,15000,10000,,,Sin ubicación
GOLF 2004,CINTA DE AIRBAG,Cinta De Airbag,,DISPONIBLE,SANTIAGO,20000,20000,,,
GOLF 2004,CINTURÓN TRASERO LH,Cinturón Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,CINTURÓN TRASERO RH,Cinturón Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,COLECTOR DE ADMISION ,Colector De Admision ,,DISPONIBLE,SANTIAGO,45000,40000,,,
GOLF 2004,COMPRESOR DE AIRE,Compresor De Aire,,DISPONIBLE,SANTIAGO,85000,80000,,,
GOLF 2004,CONSOLA CENTRAL,Consola Central,Central,NO DISPONIBLE,SANTIAGO,,,,MALA,
GOLF 2004,CONTROL DE CALEFACCIÓN,Control De Calefacción,,DISPONIBLE,SANTIAGO,25000,20000,,,
GOLF 2004,CONTROLADOR LUCES,Controlador Luces,,DISPONIBLE,,20000,25000,,,Sin ubicación
GOLF 2004,CREMALLERA DE ALZAVIDRIOS DELANTERA LH,Cremallera De Alzavidrios Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
GOLF 2004,CREMALLERA DE ALZAVIDRIOS DELANTERA RH,Cremallera De Alzavidrios Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
GOLF 2004,CREMALLERA DE ALZAVIDRIOS TRASERA LH,Cremallera De Alzavidrios Trasera,Trasera Izquierda,VENDIDO,SANTIAGO,35000,30000,,,
GOLF 2004,CREMALLERA DE ALZAVIDRIOS TRASERA RH,Cremallera De Alzavidrios Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
GOLF 2004,CREMALLERA DE DIRECCIÓN,Cremallera De Dirección,,DISPONIBLE,SANTIAGO,90000,80000,,,
GOLF 2004,CUBRE CARTER,Cubre Carter,,VENDIDO,SANTIAGO,,,,,
GOLF 2004,CUBRE EQUIPAJE,Cubre Equipaje,,VENDIDO,SANTIAGO,25000,20000,,"CON DETALLE, PEDIR FOTOS",Requiere revisión
GOLF 2004,CUBRE TORPEDO,Cubre Torpedo,,NO DISPONIBLE,,,,,,Sin ubicación
GOLF 2004,CUNA,Cuna,,DISPONIBLE,SANTIAGO,70000,60000,,,
GOLF 2004,DEPÓSITO DE AGUA O LÍQUIDO REFRIGERANTE ,Depósito De Agua O Líquido Refrigerante ,,DISPONIBLE,SANTIAGO,20000,20000,,RADIADOR,
GOLF 2004,DEPÓSITO LIMPIAPARABRISAS,Depósito Limpiaparabrisas,,DISPONIBLE,SANTIAGO,35000,30000,,,
GOLF 2004,DEPÓSITO LÍQUIDO HIDRÁULICO,Depósito Líquido Hidráulico,,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,DISCO DE FRENO DELANTERO LH,Disco De Freno Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,DISCO DE FRENO DELANTERO RH,Disco De Freno Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,DISCO DE FRENO TRASERO LH,Disco De Freno Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,ECU,Ecu,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,EJE PALIER LH,Eje Palier,Izquierda,DISPONIBLE,SANTIAGO,65000,60000,,,
GOLF 2004,EJE PALIER RH,Eje Palier,Derecha,DISPONIBLE,SANTIAGO,75000,70000,,,
GOLF 2004,EJE TRASERO COMO ESTÁ EN LA FOTO,Eje Trasero Como Está En La Foto,Trasera,VENDIDO,SANTIAGO,60000,55000,,,
GOLF 2004,ELECTROVENTILADOR,Electroventilador,,DISPONIBLE,SANTIAGO,85000,80000,,,
GOLF 2004,ESPEJO CENTRAL,Espejo Central,Central,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,ESPEJO LH,Espejo,Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
GOLF 2004,ESPEJO RH,Espejo,Derecha,VENDIDO,SANTIAGO,25000,20000,,,
GOLF 2004,FLUJÓMETRO ,Flujómetro ,,DISPONIBLE,SANTIAGO,45000,40000,,,
GOLF 2004,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,40000,35000,,,
GOLF 2004,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,VENDIDO,SANTIAGO,40000,35000,,,
GOLF 2004,FRONTAL,Frontal,,VENDIDO,SANTIAGO,75000,70000,,,
GOLF 2004,FUNDA DE PARACHOQUE DELANTERO ,Funda De Parachoque Delantero ,Delantera,VENDIDO,SANTIAGO,55000,45000,,,
GOLF 2004,FUNDA DE PARACHOQUE TRASERO,Funda De Parachoque Trasero,Trasera,DISPONIBLE,SANTIAGO,65000,55000,,,
GOLF 2004,GOMA CONTORNO DE PUERTA DELANTERA RH,Goma Contorno De Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,GOMA CONTORNO DE PUERTA TRASERA LH,Goma Contorno De Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,GOMA CONTORNO DE PUERTA TRASERA RH,Goma Contorno De Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,GOMA CONTORNO DE TECHO LH,Goma Contorno De Techo,Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,GOMA CUBRE TORPEDO,Goma Cubre Torpedo,,VENDIDO,SANTIAGO,,,,,
GOLF 2004,GOMA TRASERA CAPOT,Goma Trasera Capot,Trasera,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,GUANTERA,Guantera,,VENDIDO,SANTIAGO,35000,30000,,,
GOLF 2004,GUARDAFANGO DELANTERO LH,Guardafango Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,10000,10000,,,
GOLF 2004,GUARDAFANGO TRASERO RH,Guardafango Trasero,Trasera Derecha,VENDIDO,SANTIAGO,10000,10000,,,
GOLF 2004,INTERCOOLER,Intercooler,,DISPONIBLE,SANTIAGO,45000,40000,,,
GOLF 2004,INYECTOR (4),Inyector (4),,VENDIDO,SANTIAGO,80000,70000,,SOLO,
GOLF 2004,KIT DE AIRBAG,Kit De Airbag,,DISPONIBLE,SANTIAGO,240000,220000,,,Múltiples piezas
GOLF 2004,KIT DE EMBRAGUE,Kit De Embrague,,DISPONIBLE,SANTIAGO,35000,30000,,,Múltiples piezas
GOLF 2004,LÍNEA DE ESCAPE DEL CATALÍTICO HACIA ATRÁS,Línea De Escape Del Catalítico Hacia Atrás,,DISPONIBLE,REQUINOA,75000,70000,,CLIENTE IVÁN,Persona en nota
GOLF 2004,LLANTA 1,Llanta 1,,VENDIDO,SANTIAGO,70000,65000,,,
GOLF 2004,LLANTA 2,Llanta 2,,VENDIDO,SANTIAGO,70000,65000,,,
GOLF 2004,LLANTA 3,Llanta 3,,VENDIDO,SANTIAGO,70000,65000,,,
GOLF 2004,LLANTA 4 FIERRO,Llanta 4 Fierro,,VENDIDO,SANTIAGO,70000,65000,,,
GOLF 2004,LLAVE,Llave,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,LUZ CENTRAL INTERIOR TECHO,Luz Central Interior Techo,Central,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,LUZ INTERIOR CIELO TRASERO RH,Luz Interior Cielo Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MANGUERA AGUA ,Manguera Agua ,,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,MANGUERA DE AGUA,Manguera De Agua,,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,MANGUERA DE AIRE (SALIDA DE PORTAFILTRO),Manguera De Aire (Salida De Portafiltro),,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,MANGUERA PORTA FILTRO DE AIRE,Manguera Porta Filtro De Aire,,DISPONIBLE,,25000,20000,,,Sin ubicación
GOLF 2004,MANGUERA SUPERIOR RADIADOR,Manguera Superior Radiador,,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,MANILLA DE TECHO DELANTERA RH,Manilla De Techo Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MANILLA DE TECHO TRASERA LH,Manilla De Techo Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MANILLA DE TECHO TRASERA RH,Manilla De Techo Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MANILLA EXTERIOR DELANTERA LH,Manilla Exterior Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,10000,10000,,CON DETALLE,
GOLF 2004,MANILLA EXTERIOR DELANTERA RH,Manilla Exterior Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
GOLF 2004,MANILLA EXTERIOR TRASERA LH,Manilla Exterior Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,20000,15000,,,
GOLF 2004,MANILLA EXTERIOR TRASERA RH,Manilla Exterior Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
GOLF 2004,MANILLA INTERIOR DELANTERA LH,Manilla Interior Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,MANILLA INTERIOR DELANTERA RH,Manilla Interior Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,MANILLA INTERIOR TRASERA LH,Manilla Interior Trasera,Trasera Izquierda,DISPONIBLE,,15000,10000,,,Sin ubicación
GOLF 2004,MANILLA INTERIOR TRASERA RH,Manilla Interior Trasera,Trasera Derecha,DISPONIBLE,,15000,10000,,,Sin ubicación
GOLF 2004,MÁSCARA,Máscara,,DISPONIBLE,SANTIAGO,25000,20000,,,
GOLF 2004,MÉNSULA DELANTERA LH,Ménsula Delantera,Delantera Izquierda,NO DISPONIBLE,,,,,,Sin ubicación
GOLF 2004,MÉNSULA DELANTERA RH ,Ménsula Delantera ,Delantera Derecha,DISPONIBLE,SANTIAGO,15000,15000,,EL PAR (AMBAS DERECHAS),
GOLF 2004,MÉNSULA TRASERA LH,Ménsula Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MÉNSULA TRASERA RH,Ménsula Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MÓDULO ABS ,Módulo Abs ,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MÓDULO CONFORT,Módulo Confort,,DISPONIBLE,SANTIAGO,80000,70000,,,
GOLF 2004,MOLDURA PUERTA DELANTERA LH,Moldura Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MOLDURA PUERTA DELANTERA RH,Moldura Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MOLDURA PUERTA TRASERA LH,Moldura Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MOLDURA PUERTA TRASERA RH,Moldura Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MOTOR DE CALEFACCIÓN,Motor De Calefacción,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,MOTOR DE LIMPIAPARABRISAS TRASERO,Motor De Limpiaparabrisas Trasero,Trasera,DISPONIBLE,SANTIAGO,25000,20000,,DE PORTALÓN,
GOLF 2004,MOTOR DE PARTIDA,Motor De Partida,,VENDIDO,SANTIAGO,65000,60000,,,
GOLF 2004,MOTOR FACTURABLE,Motor Facturable,,VENDIDO,SANTIAGO,750000,700000,,PRECIO ACTUALIZADO ,
GOLF 2004,MOTOR Y VARILLAJE LIMPIAPARABRISAS,Motor Y Varillaje Limpiaparabrisas,,VENDIDO,SANTIAGO,50000,45000,,,
GOLF 2004,MÚLTIPLE DE ESCAPE,Múltiple De Escape,,DISPONIBLE,SANTIAGO,35000,30000,,,
GOLF 2004,MUÑÓN Y MAZA DELANTERA LH,Muñón Y Maza Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,45000,40000,,MAZA MALA,
GOLF 2004,MUÑÓN Y MAZA DELANTERA RH,Muñón Y Maza Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,65000,60000,,,
GOLF 2004,MUÑON Y MAZA TRASERA LH,Muñón Y Maza Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,PUESTO EN EJE,MUÑON mal escrito
GOLF 2004,MUÑON Y MAZA TRASERA RH,Muñón Y Maza Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,PUESTO EN EJE,MUÑON mal escrito
GOLF 2004,ÓPTICO LH,Óptico,Izquierda,VENDIDO,SANTIAGO,50000,45000,,,
GOLF 2004,ÓPTICO RH,Óptico,Derecha,VENDIDO,SANTIAGO,60000,55000,,,
GOLF 2004,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,PALANCA DE FRENO DE MANO,Palanca De Freno De Mano,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,PARABRISAS GOLF,Parabrisas Golf,,NO DISPONIBLE,,,,,,Sin ubicación
GOLF 2004,PARASOL LH,Parasol,Izquierda,VENDIDO,SANTIAGO,25000,20000,,,
GOLF 2004,PARASOL RH,Parasol,Derecha,VENDIDO,SANTIAGO,25000,20000,,,
GOLF 2004,PEDAL DE EMBRAGUE CON BOMBA,Pedal De Embrague Con Bomba,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,PEDALERA DE FRENO,Pedalera De Freno,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,PIOLAS PALANCAS DE CAMBIOS,Piolas Palancas De Cambios,,DISPONIBLE,SANTIAGO,,,,,
GOLF 2004,PORTA ELECTROVENTILADOR,Porta Electroventilador,,VENDIDO,SANTIAGO,35000,35000,,,
GOLF 2004,PORTA FILTRO DE AIRE,Porta Filtro De Aire,,DISPONIBLE,SANTIAGO,45000,40000,,,
GOLF 2004,PORTA LENTES,Porta Lentes,,DISPONIBLE,SANTIAGO,15000,10000,,,
GOLF 2004,PORTALÓN SOLO LATA,Portalón Solo Lata,,DISPONIBLE,SANTIAGO,95000,85000,,INCLUYE VIDRIO,
