vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
JOYEAR X3 2019,ESPIRAL TRASERO LH,Espiral Trasero,Trasera Izquierda,DISPONIBLE,,25000,20000,,,Sin ubicación
JOYEAR X3 2019,ESPIRAL TRASERO RH,Espiral Trasero,Trasera Derecha,DISPONIBLE,,25000,20000,,,Sin ubicación
JOYEAR X3 2019,FOCO INTERIOR LUZ TECHO  DELANTERA,Foco Interior Luz Techo  Delantera,Delantera,DISPONIBLE,SANTIAGO,25000,20000,,,
JOYEAR X3 2019,FOCO INTERIOR LUZ TECHO CENTRAL,Foco Interior Luz Techo Central,Central,DISPONIBLE,SANTIAGO,25000,20000,,,
JOYEAR X3 2019,FOCO TRASERO LH,Foco Trasero,Trasera Izquierda,NO DISPONIBLE,N/A,,,,,
JOYEAR X3 2019,FOCO TRASERO RH,Foco Trasero,Trasera Derecha,NO DISPONIBLE,N/A,,,,,
JOYEAR X3 2019,FRONTAL SUPERIOR,Frontal Superior,,VENDIDO,SANTIAGO,60000,55000,,,
JOYEAR X3 2019,FRONTAL SUPERIOR VERTICAL,Frontal Superior Vertical,,VENDIDO,SANTIAGO,30000,25000,,,
JOYEAR X3 2019,FUSILERA DELANTERA CON RAMAL,Fusilera Delantera Con Ramal,Delantera,DISPONIBLE,SANTIAGO,60000,50000,,,
JOYEAR X3 2019,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,35700,30000,,,
JOYEAR X3 2019,GUARDAFANGO TRASERO RH ,Guardafango Trasero ,Trasera Derecha,DISPONIBLE,SANTIAGO,37500,30000,,,
JOYEAR X3 2019,GUARDAFANGOS DELANTEROS ,Guardafangos Delanteros ,Delantera,NO DISPONIBLE,N/A,,,,,
JOYEAR X3 2019,LUZ PATENTE,Luz Patente,,DISPONIBLE,SANTIAGO,,,,UNA O DOS?,Requiere revisión
JOYEAR X3 2019,MANILLA EXTERIOR DELANTERA LH,Manilla Exterior Delantera,Delantera Izquierda,NO DISPONIBLE,N/A,,,,,
JOYEAR X3 2019,MANILLA EXTERIOR DELANTERA RH,Manilla Exterior Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,70000,60000,,,
JOYEAR X3 2019,MANILLA EXTERIOR TRASERA RH,Manilla Exterior Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,60000,50000,,,
JOYEAR X3 2019,MASA TRASERA ,Masa Trasera ,Trasera,VENDIDO,SANTIAGO,45000,40000,,,
JOYEAR X3 2019,MOLDURA PUERTA DELANTERA RH,Moldura Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,MOLDURA PUERTA TRASERA RH,Moldura Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,MOTOR FACTURABLE,Motor Facturable,,VENDIDO,SANTIAGO,590000,550000,,"53,000 KM PRECIO ACTUALIZADO",
JOYEAR X3 2019,MÚLTIPLE DE ADMISIÓN,Múltiple De Admisión,,DISPONIBLE,,,,,,Sin ubicación
JOYEAR X3 2019,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,PARASOL LH,Parasol,Izquierda,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,PUERTA DELANTERA RH,Puerta Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,60000,55000,,,
JOYEAR X3 2019,SENSOR ABS,Sensor Abs,,DISPONIBLE,SANTIAGO,,,,,
JOYEAR X3 2019,SOPORTE DE CAJA LH,Soporte De Caja,Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
JOYEAR X3 2019,TAPA DE BENCINA INTERIOR,Tapa De Bencina Interior,,DISPONIBLE,SANTIAGO,10000,10000,,,
JOYEAR X3 2019,VIDRIO LUNETA TRASERA,Vidrio Luneta Trasera,Trasera,VENDIDO,SANTIAGO,40000,,,,
JOYEAR X3 2019,RADIADOR DE CALEFACCIÓN,Radiador De Calefacción,,VENDIDO,,,,,,Sin ubicación
JOYEAR X3 2019,RADIADOR DE AIRE ACONDICIONADO INTERIOR,Radiador De Aire Acondicionado Interior,,VENDIDO,,,,,,Sin ubicación
