vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
COMBO 2009,GUARDAFANGO DELANTERO RH,Guardafango Delantero,Delantera Derecha,NO DISPONIBLE,REVISADO,,,,,
COMBO 2009,GUARDAFANGO TRASERO LH,Guardafango Trasero,Trasera Izquierda,DISPONIBLE,REVISADO,,,,,
COMBO 2009,GUARDAFANGO TRASERO RH,Guardafango Trasero,Trasera Derecha,DISPONIBLE,REVISADO,,,,,
COMBO 2009,INTERCOOLER,Intercooler,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,INTERMITENTE TAPABARRO LH,Intermitente Tapabarro,Izquierda,DISPONIBLE,REVISADO,,,,,
COMBO 2009,INYECTORES (4),Inyectores (4),,VENDIDO,REVISADO,250000,250000,,,
COMBO 2009,LLANTA 1,Llanta 1,,DISPONIBLE,REVISADO,,,,NEGRA,
COMBO 2009,LLANTA 2,Llanta 2,,DISPONIBLE,REVISADO,,,,NEGRA,
COMBO 2009,LLANTA 3,Llanta 3,,DISPONIBLE,REVISADO,,,,NEGRA,
COMBO 2009,LLANTA 4,Llanta 4,,DISPONIBLE,REVISADO,,,,BLANCA,
COMBO 2009,LUZ INTERIOR,Luz Interior,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MANGUERAS DE AGUA,Mangueras De Agua,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MANILLA EXTERIOR PUERTA DELANTERA LH,Manilla Exterior Puerta Delantera,Delantera Izquierda,VENDIDO,REVISADO,,,,,
COMBO 2009,MANILLA INTERIOR PUERTA DELANTERA LH,Manilla Interior Puerta Delantera,Delantera Izquierda,VENDIDO,REVISADO,,,,,
COMBO 2009,MANILLA TECHO RH,Manilla Techo,Derecha,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MOLDURA TAPABARRO TRASERO LH,Moldura Tapabarro Trasero,Trasera Izquierda,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MOLDURA TAPABARRO TRASERO RH,Moldura Tapabarro Trasero,Trasera Derecha,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,REVISADO,45000,45000,,,
COMBO 2009,motor facturable,Motor Facturable,,NO DISPONIBLE,,,,,MALO,Sin ubicación
COMBO 2009,MOTOR LIMPIAPARABRISAS CON VARILLAJE,Motor Limpiaparabrisas Con Varillaje,,VENDIDO,REVISADO,,,,,
COMBO 2009,MUÑÓN DELANTERO DERECHO,Muñón Delantero Derecho,Delantera,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MUÑÓN DELANTERO DERECHO,Muñón Delantero Derecho,Delantera,DISPONIBLE,REVISADO,,,,,
COMBO 2009,MÚÑON DELANTERO IZQUIERDO,Múñon Delantero Izquierdo,Delantera,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PALANCA DE CAMBIO,Palanca De Cambio,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PARACHOQUE TRASERO,Parachoque Trasero,Trasera,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PARASOL DERECHO,Parasol Derecho,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PARASOL IZQUIERDO,Parasol Izquierdo,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PEDAL DE ACELERACIÓN,Pedal De Aceleración,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PEDAL DE EMBRAGUE,Pedal De Embrague,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PEDAL DE FRENO,Pedal De Freno,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PIOLA CAPOT,Piola Capot,,VENDIDO,REVISADO,20000,20000,,,
COMBO 2009,PORTA FILTRO DE AIRE ,Porta Filtro De Aire ,,NO DISPONIBLE,REVISADO,,,,,
COMBO 2009,PORTA FILTRO DE PETRÓLEO,Porta Filtro De Petróleo,,VENDIDO,REVISADO,45000,45000,,,
COMBO 2009,PUERTA COSTADO DERECHO,Puerta Costado Derecho,,DISPONIBLE,REVISADO,60000,55000,,,
COMBO 2009,PUERTA DELANTERA LH COMPLETA,Puerta Delantera Completa,Delantera Izquierda,VENDIDO,REVISADO,60000,60000,,"45,000 solo lata",
COMBO 2009,PUERTA DELANTERA RH,Puerta Delantera,Delantera Derecha,DISPONIBLE,REVISADO,,,,están armadas pero se venden de cualquier forma,
COMBO 2009,PUERTA TRASERA LH,Puerta Trasera,Trasera Izquierda,DISPONIBLE,REVISADO,,,,,
COMBO 2009,PUERTA TRASERA RH,Puerta Trasera,Trasera Derecha,DISPONIBLE,REVISADO,,,,,
COMBO 2009,REFUERZO DE PARACHOQUE TRASERO ,Refuerzo De Parachoque Trasero ,Trasera,DISPONIBLE,REVISADO,,,,,
COMBO 2009,RIEL DE INYECCIÓN CON SENSORES EN LOS EXTREMOS,Riel De Inyección Con Sensores En Los Extremos,,VENDIDO,REVISADO,80000,80000,,,
COMBO 2009,RUEDAS PUERTAS CORREDERAS,Ruedas Puertas Correderas,,VENDIDO,REVISADO,40000,40000,,,
COMBO 2009,SELECTORA DE CAMBIOS,Selectora De Cambios,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,SINÓPTICO,Sinóptico,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,SOPORTE DE MOTOR IZQUIERDO,Soporte De Motor Izquierdo,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,SOPORTE INFERIOR CENTRAL,Soporte Inferior Central,Central,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TAPA INTERIOR PLÁSTICA DE ESPEJO,Tapa Interior Plástica De Espejo,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TAPABARRO IZQUIERDO,Tapabarro Izquierdo,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TAPIZ INTERIOR PUERTA DELANTERA DERECHA,Tapiz Interior Puerta Delantera Derecha,Delantera,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TAPIZ PUERTA DELANTERA LH,Tapiz Puerta Delantera,Delantera Izquierda,VENDIDO,REVISADO,,,,,
COMBO 2009,TELECOMANDO INTERMITENTE,Telecomando Intermitente,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TELECOMANDO LIMPIAPARABRISAS,Telecomando Limpiaparabrisas,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TUBOS PLÁSTICOS INTERCOOLER,Tubos Plásticos Intercooler,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,TURBO,Turbo,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,VÁLVULA EGR,Válvula Egr,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,VÁLVULA PCV,Válvula Pcv,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,VARILLA DE ACEITE,Varilla De Aceite,,NO DISPONIBLE,REVISADO,,,,,
COMBO 2009,VARILLA DE CAPOT,Varilla De Capot,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,VOLANTE,Volante,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,"VOLANTE EMBRAGUE, BIMASA O INERCIA","Volante Embrague, Bimasa O Inercia",,VENDIDO,REVISADO,55000,55000,,,
COMBO 2009,PIOLA FRENO DE MANO,Piola Freno De Mano,,DISPONIBLE,REVISADO,,,,,
COMBO 2009,SOPORTE DE MOTOR O CAJA INFERIOR CENTRAL,Soporte De Motor O Caja Inferior Central,Central,NO DISPONIBLE,REVISADO,,,,,
COMBO 2009,SERVO FRENO,Servo Freno,,VENDIDO,REVISADO,,,,,
