vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
DOKKER 2021,MAZA CON MUÑÓN LH,Maza Con Muñón,Izquierda,DISPONIBLE,,65000,60000,,,Sin ubicación
DOKKER 2021,MÉNSULA DELANTERA LH,Ménsula Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,30000,25000,,,
DOKKER 2021,MOTOR DE PARTIDA,Motor De Partida,,DISPONIBLE,SANTIAGO,55000,50000,,,
DOKKER 2021,OPTICO DERECHO,Optico Derecho,,VENDIDO,SANTIAGO,35000,30000,,,
DOKKER 2021,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,50000,40000,,,
DOKKER 2021,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,20000,15000,,,
DOKKER 2021,PIOLAS PALANCA DE CAMBIOS,Piolas Palanca De Cambios,,DISPONIBLE,SANTIAGO,50000,45000,,,
DOKKER 2021,PORTA FILTRO,Porta Filtro,,VENDIDO,SANTIAGO,30000,30000,,,
DOKKER 2021,RADIADOR AGUA,Radiador Agua,,VENDIDO,SANTIAGO,60000,60000,,,
DOKKER 2021,RADIADOR AIRE,Radiador Aire,,VENDIDO,SANTIAGO,30000,30000,,DETALLE,
DOKKER 2021,RADIADOR AIRE ACONDICIONADO ,Radiador Aire Acondicionado ,,DISPONIBLE,,90000,85000,,SIN MARCAR LADO,Sin ubicación
DOKKER 2021,RODAMIENTO TENSOR DE ACCESORIOS ,Rodamiento Tensor De Accesorios ,,DISPONIBLE,SANTIAGO,25000,20000,,,
DOKKER 2021,SENSOR ABS DELANTERO LH,Sensor Abs Delantero,Delantera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
DOKKER 2021,SENSOR ABS DELANTERO RH,Sensor Abs Delantero,Delantera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
DOKKER 2021,SENSOR ABS TRASERO S/L,Sensor Abs Trasero S/L,Trasera,DISPONIBLE,SANTIAGO,25000,20000,,,
DOKKER 2021,SENSOR DE ÁNGULO DE GIRO,Sensor De Ángulo De Giro,,VENDIDO,SANTIAGO,,,,,
DOKKER 2021,TELECOMANDO LIMPIA PARABRISAS,Telecomando Limpia Parabrisas,,DISPONIBLE,SANTIAGO,25000,20000,,,
DOKKER 2021,TIRANTE DE PUERTA,Tirante De Puerta,,DISPONIBLE,SANTIAGO,15000,10000,,,
DOKKER 2021,VIDRIO DELANTERO LH,Vidrio Delantero,Delantera Izquierda,VENDIDO,SANTIAGO,45000,40000,,,
DOKKER 2021,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,55000,50000,,,
DOKKER 2021,ESPEJO LH,Espejo,Izquierda,VENDIDO,SANTIAGO,,,,,
