vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones,fecha_ingesta_estimada,hash_contenido,calidad_datos,requiere_revision
SM3 2011,NEBLINERO DELANTERO LH,Neblinero,Izquierda Delantera,NO DISPONIBLE,REVISADO,0,0,,,Posición LH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,a66c19bde4efc5f94cb5c8e06b9c61162e5d98a119c3323d3aa0b4dcf7638b9b,85,NO
SM3 2011,NEBLINERO DELANTERO RH,Neblinero,Derecha Delantera,DISPONIBLE,REVISADO,0,0,,,Posición RH detectada; Posición DELANTERO detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,ced4486b70f24a80c3551efb111eee0d50ca3e9b3a5d7f7ba89a4d3eac69ce57,75,NO
SM3 2011,ÓPTICO DERECHO CON DETALLES PATAS,Óptico CON Detalles Patas,Derecha,POR CONFIRMAR,REVISADO,10000.0,10000.0,,,Posición DERECHO detectada; Estado 'DETALLES' detectado - revisar si es válido,2025-10-20 02:14:41,51c8f781b12b74af113590ed05f90b7c6a2e972e0a4029cfec83f0e763f57af3,80,NO
SM3 2011,PARASOL LH,Parasol,Izquierda,DISPONIBLE,REVISADO,0,0,,,Posición LH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,140b5c45034b73f6e3d4a7f05e14d36afd4c5bd77fd918c9500d7e9131a38a5f,75,NO
SM3 2011,PARASOL RH,Parasol,Derecha,DISPONIBLE,REVISADO,0,0,,,Posición RH detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,a532888c0b117a8e488e69c5304342756172a74db92e4d859d1119cfded8da27,75,NO
SM3 2011,PARLANTE PUERTA DELANTERA RH,Parlante Puerta,Derecha Delantera,DISPONIBLE,REVISADO,0,0,,,Posición RH detectada; Posición DELANTERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,f41cb19f6e7e0243ca93ab645764cafba7825841bd661c3bde0b499bdc6d4d2a,75,NO
SM3 2011,PEDAL DE ACELERACIÓN,Pedal DE Aceleración,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,6762592621ffc0a528d5e1faaaa4add1794c4a99cefd6e41134cd8af4cb6d614,75,NO
SM3 2011,PEDAL DE EMBRAGUE,Pedal DE Embrague,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,f7157920fae6ee921b37f65b2b30ab016e5612689e0dfdb2f20508742ad5d5a5,75,NO
SM3 2011,PEDAL DE FRENO,Pedal DE Freno,,DISPONIBLE,REVISADO,0,0,,,FRENO mal escrito (debería ser FRENO); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,9805e30dba9a7caa57f84abb6099e143b6afcd92a5d581f83dbda0e2baa18e1f,65,SI
SM3 2011,PIOLA CAPOT CON MANILLA,Piola CAPÓ CON Manilla,,DISPONIBLE,REVISADO,0,0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,17f57d9f17b449c7486a32f6a28cdc5903baa8b99c157b69ee0ee1c5749ef84b,65,SI
SM3 2011,PORTA FILTRO CON DETALLE,Porta Filtro CON Detalle,,DISPONIBLE,REVISADO,0,0,,,FILTRO mal escrito (debería ser FILTRO); Estado 'CON DETALLE' detectado - revisar si es válido; Estado 'DETALLE' detectado - revisar si es válido; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,c2990500a6ab160516a39616c2f7c2f7db8fea03c561c5ce7d695310453f1e8a,45,SI
SM3 2011,POSA VASOS FRONTAL,POSA Vasos,Frontal,DISPONIBLE,REVISADO,0,0,,,Posición FRONTAL detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,a35a166017097419ee7b5e4af2b1a945b4068eedaa408c3793efa222d1e5271f,75,NO
SM3 2011,PRENSA Y DISCO DE EMBRAGUE,Prensa Y Disco DE Embrague,,DISPONIBLE,REVISADO,0,0,,,DISCO mal escrito (debería ser DISCO); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,395cd167445df4abb3ede55e2cde8c332074bce41214b64568e253c555338c8e,65,SI
SM3 2011,PROTECTOR INFERIOR DELANTERO,Protector,Delantera Inferior,DISPONIBLE,REVISADO,0,0,,,Posición DELANTERO detectada; Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,c1d8f5b5622ef511529cf320cc2880798ec9e70e7f9f62268fc15b1557e36ba3,75,NO
SM3 2011,PUERTA DELANTERA DERECHA SOLO LATA,Puerta SOLO LATA,Derecha Delantera,DISPONIBLE,REVISADO,25000.0,20000.0,,,Posición DERECHA detectada; Posición DELANTERA detectada,2025-10-20 02:14:41,bad3bba43228309f37ea2b3100f5ab253bc46f1ad8afc293354f517a6f1dc103,100,NO
SM3 2011,PUERTA DELANTERA IZQUIERDA SOLO LATA,Puerta SOLO LATA,Izquierda Delantera,DISPONIBLE,REVISADO,25000.0,20000.0,,,Posición IZQUIERDA detectada; Posición DELANTERA detectada,2025-10-20 02:14:41,323c7408a87346f616bed82e4e674be9226cde0308fe31a446d11b358fd1d022,100,NO
SM3 2011,PUERTA TRASERA DERECHA SOLO LATA,Puerta SOLO LATA,Derecha Trasera,DISPONIBLE,REVISADO,0,0,,,Posición DERECHA detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,32aee7ddd49e580166b720ea6ca0f623aa5f94c62d97da5aec5af393927ff6fb,75,NO
SM3 2011,PUERTA TRASERA IZQUIERDA SOLO LATA,Puerta SOLO LATA,Izquierda Trasera,DISPONIBLE,REVISADO,25000.0,20000.0,,,Posición IZQUIERDA detectada; Posición TRASERA detectada,2025-10-20 02:14:41,1f2ed4fdc481197c5a944901a3c179c60c4d14dd6e422653b9b3bdd3b59f6f4e,100,NO
SM3 2011,RADIADOR DE AGUA,Radiador DE AGUA,,DISPONIBLE,REVISADO,0,0,,,RADIADOR mal escrito (debería ser RADIADOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,58287bb29e67ac932c97bfc62be646148800e2b0c79bca6ecad953d14dfc717e,65,SI
SM3 2011,RAMAL EXTERIOR,Ramal Exterior,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,1d68f50f41b0fe7fa45503eabcb410a3eb21de5d96c360d2e13983787ecab94a,75,NO
SM3 2011,REJILLA INFERIOR PARACHOQUE DELANTERO,Rejilla Parachoques,Delantera Inferior,DISPONIBLE,REVISADO,0,0,,,PARACHOQUE mal escrito (debería ser PARACHOQUES); Posición DELANTERO detectada; Posición INFERIOR detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,8dcc812ad6b6f5db99c0fc68626134ad3cd110111b238fd9062f78e498ad820b,65,SI
SM3 2011,RESISTENCIA DE CALEFACCIÓN,Resistencia DE Calefacción,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,bf6f8ff5e1b8df7f20fb8fe4831c081117da4bb6ee62c8e237844eb63af92557,75,NO
SM3 2011,RESONADOR FILTRO DE AIRE,Resonador Filtro DE AIRE,,DISPONIBLE,REVISADO,0,0,,,FILTRO mal escrito (debería ser FILTRO); AIRE mal escrito (debería ser AIRE); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,cca95dd117ce847919d0a215267c0076da711f142747cb8523f74e26e13a8695,65,SI
SM3 2011,RIEL CON INYECTORES,RIEL CON Inyectores,,DISPONIBLE,REVISADO,0,0,,,INYECTOR mal escrito (debería ser INYECTOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,930c8667f4d4b1e3bcc53c4ab1a578e6d6b15da1d0bd7096db89a89acb34b74e,65,SI
SM3 2011,SENSOR DE OXÍGENO BANCO 1,Sensor DE Oxígeno Banco 1,,DISPONIBLE,REVISADO,0,0,,,SENSOR mal escrito (debería ser SENSOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,eb563f0deac3fe06db631905f8057689069ab02f9f3bb18c920d5de73150fe17,65,SI
SM3 2011,SENSOR MAF,Sensor MAF,,DISPONIBLE,REVISADO,0,0,,,SENSOR mal escrito (debería ser SENSOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,247b12745bcd112ca4bbaf20aefa5e74439ad2ba71ded495da74148630de80d5,65,SI
SM3 2011,SERVO FRENO,Servo Freno,,DISPONIBLE,REVISADO,0,0,,,FRENO mal escrito (debería ser FRENO); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,1b3176c937e75f5046f22ae62a6166d2fc752e31b03cb2493063a9ef28acd2d6,65,SI
SM3 2011,SINÓPTICO,Sinóptico,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,59eac00c43020438f499ea7f778be65dadbf6bf95f337cd9453acfcc4f6973c3,75,NO
SM3 2011,TAPA DE BENCINA EXTERIOR,TAPA DE Bencina Exterior,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,8496fc1744518e7c7a4fc91cda3488ec188bc674705dff598792fedf1cbb26ba,75,NO
SM3 2011,TAPA DE BENCINA INTERIOR,TAPA DE Bencina Interior,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,434d5a52e9eb5eede77318510c3c7e9d557e07b6ee79edf378078c4f05029e41,75,NO
SM3 2011,TAPA DE FILTRO DE AIRE,TAPA DE Filtro DE AIRE,,DISPONIBLE,REVISADO,0,0,,,FILTRO mal escrito (debería ser FILTRO); AIRE mal escrito (debería ser AIRE); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,3a613eba7c8672c1ffe796a34b0ba4c60cfc07ee20dd724093a196eba658fd3a,65,SI
SM3 2011,TAPA DE VOLANTE,TAPA DE Volante,,DISPONIBLE,REVISADO,0,0,,,VOLANTE mal escrito (debería ser VOLANTE); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,19f24fad52ba41d7de73b4a2c2b8855b9abea36bfdfa83376b69f68a10d84919,65,SI
SM3 2011,TAPABARRO LH CON DETALLE,Tapabarro CON Detalle,Izquierda,DISPONIBLE,REVISADO,10000.0,10000.0,,,Posición LH detectada; Estado 'CON DETALLE' detectado - revisar si es válido; Estado 'DETALLE' detectado - revisar si es válido,2025-10-20 02:14:41,95409f2b7f4eed0e9418a244a5635409839b871d2a8e2046bdf8c2e82bc7e18b,80,NO
SM3 2011,TAPABARRO RH CON DETALLE,Tapabarro CON Detalle,Derecha,DISPONIBLE,REVISADO,10000.0,10000.0,,,Posición RH detectada; Estado 'CON DETALLE' detectado - revisar si es válido; Estado 'DETALLE' detectado - revisar si es válido,2025-10-20 02:14:41,4fcbd7e0916e163bd4ff48317a745b60678e1a57c2336613a8071ec0d2cf2a7b,80,NO
SM3 2011,TELECOMANDOS,Telecomandos,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,34f45e5ee38e650052263a57061431b523ba219f1cd414ac3496cdf32f26534b,75,NO
SM3 2011,TENSOR CORREA DE ACCESORIOS,Tensor Correa DE Accesorios,,DISPONIBLE,REVISADO,0,0,,,CORREA mal escrito (debería ser CORREA); TENSOR mal escrito (debería ser TENSOR); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,eb4c8bf1c832eab3578ddd31ae92144a2420f63ad0d9c8de727849afc9797bbf,65,SI
SM3 2011,TUBO CORRUGADO CON PORTA FILTRO DE AIRE,TUBO Corrugado CON Porta Filtro DE AIRE,,DISPONIBLE,REVISADO,0,0,,,TUBO mal escrito (debería ser TUBO); FILTRO mal escrito (debería ser FILTRO); AIRE mal escrito (debería ser AIRE); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,5a6e5ab65c363dfb5b7929273ae7f7170fd5fd73f6cbfb787203a8ff8f978868,65,SI
SM3 2011,VÁLVULA EVAP,Válvula EVAP,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,6d75dce6dc709c9727f7192bfdcfdf9a410998a2ea321b72ae2286575b4a1627,75,NO
SM3 2011,VARILLA CAPOT,Varilla CAPÓ,,DISPONIBLE,REVISADO,0,0,,,CAPOT mal escrito (debería ser CAPÓ); CAPO mal escrito (debería ser CAPÓ); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,265621516f5dcb61fc71701297ecc15dec1116b4d553439c81f3166e755caf41,65,SI
SM3 2011,VENTILADOR DE CALEFACCIÓN,Ventilador DE Calefacción,,DISPONIBLE,REVISADO,0,0,,,Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,c84e834b81946f376a28abdfa5837ca44eae86c0e229d6ba476c6442fb43be53,75,NO
SM3 2011,VIDRIO LUNETA PUERTA TRASERA LH,Vidrio Luneta Puerta,Izquierda Trasera,VENDIDO,REVISADO,25000.0,20000.0,,,Posición LH detectada; Posición TRASERA detectada,2025-09-20 02:14:41,a3df242c18d08085aeaeb5db9c7f260933c881da3ef277515ad001536b770aed,100,NO
SM3 2011,VIDRIO LUNETA PUERTA TRASERA RH,Vidrio Luneta Puerta,Derecha Trasera,DISPONIBLE,REVISADO,0,0,,,Posición RH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,5501ed715ec58187efcd57274c0e5677965c6a48acdca9a2c58cf83c98d0c8a1,75,NO
SM3 2011,VIDRIO PUERTA DELANTERA RH,Vidrio Puerta,Derecha Delantera,DISPONIBLE,REVISADO,0,0,,,Posición RH detectada; Posición DELANTERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,b67cffcc219340d9a612ddc006e483d608e715fd2de7438c047e72e63875d245,75,NO
SM3 2011,VIDRIO PUERTA TRASERA RH,Vidrio Puerta,Derecha Trasera,DISPONIBLE,REVISADO,0,0,,,Posición RH detectada; Posición TRASERA detectada; Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,a021f41c18097c74b1d7021dbc60350dc3d995fa8684f74ae18f482d74b26857,75,NO
SM3 2011,VOLANTE,Volante,,DISPONIBLE,REVISADO,0,0,,,VOLANTE mal escrito (debería ser VOLANTE); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,4b31be5c0ad4375f1c39486878f7a46a7335561b18c87ef0b347fc19959dcf15,65,SI
SM3 2011,VOLANTE BIMASA,Volante Bimasa,,DISPONIBLE,REVISADO,0,0,,,VOLANTE mal escrito (debería ser VOLANTE); Precio es 0 - probablemente sin precio; Último precio es 0 - probablemente sin precio,2025-10-20 02:14:41,81dc51841f7eabd6e5dbbcebb2bb0e32b4563172d468604fb610ec19f2f30867,65,SI
