vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
C200 2015,ALTERNADOR,Alternador,,VENDIDO,SANTIAGO,110000,100000,,,
C200 2015,AMORTIGUADOR DELANTERO LH,Amortiguador Delantero,Delantera Izquierda,DISPONIBLE,,110000,100000,,,Sin ubicación
C200 2015,AMORTIGUADOR TRASERO LH,Amortiguador Trasero,Trasera Izquierda,DISPONIBLE,SANTIAGO,47600,40000,,,
C200 2015,AMORTIGUADOR TRASERO RH,Amortiguador Trasero,Trasera Derecha,DISPONIBLE,SANTIAGO,47600,40000,,,
C200 2015,AXIAL LH,Axial,Izquierda,VENDIDO,SANTIAGO,40000,35000,,,
C200 2015,AXIAL RH,Axial,Derecha,DISPONIBLE,,40000,35000,,,Sin ubicación
C200 2015,BANDEJA DELANTERA RH INFERIOR,Bandeja Delantera Inferior,Delantera Derecha,VENDIDO,SANTIAGO,,,,,
C200 2015,BANDEJA DELANTERA RH SUPERIOR,Bandeja Delantera Superior,Delantera Derecha,VENDIDO,SANTIAGO,,,,,
C200 2015,BANDEJA TRASERA HORQUILLA LH,Bandeja Trasera Horquilla,Trasera Izquierda,DISPONIBLE,SANTIAGO,35000,30000,,,
C200 2015,BANDEJA TRASERA HORQUILLA RH,Bandeja Trasera Horquilla,Trasera Derecha,DISPONIBLE,SANTIAGO,35000,30000,,,
C200 2015,BANDEJA TRASERA INFERIOR LH,Bandeja Trasera Inferior,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
C200 2015,BANDEJA TRASERA INFERIOR RH,Bandeja Trasera Inferior,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
C200 2015,BANDEJA TRASERA MEDIANA LH,Bandeja Trasera Mediana,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
C200 2015,BANDEJA TRASERA MEDIANA RH,Bandeja Trasera Mediana,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
C200 2015,BANDEJA TRASERA SUPERIOR LH,Bandeja Trasera Superior,Trasera Izquierda,DISPONIBLE,SANTIAGO,25000,20000,,,
C200 2015,BANDEJA TRASERA SUPERIOR RH,Bandeja Trasera Superior,Trasera Derecha,DISPONIBLE,SANTIAGO,25000,20000,,,
C200 2015,BOBINA 1,Bobina 1,,DISPONIBLE,SANTIAGO,50000,45000,,,
C200 2015,BOMBA DE BENCINA (LO QUE QUEDA),Bomba De Bencina (Lo Que Queda),,VENDIDO,SANTIAGO,80000,70000,,,
C200 2015,BOMBA DE PEDAL DE EMBRAGUE,Bomba De Pedal De Embrague,,DISPONIBLE,SANTIAGO,,,,,
C200 2015,BOMBA HIDRÁULICA,Bomba Hidráulica,,VENDIDO,SANTIAGO,150000,120000,,,
C200 2015,BOTÓN ECO,Botón Eco,,DISPONIBLE,SANTIAGO,15000,10000,,,
C200 2015,BOTÓN HAZARD ,Botón Hazard ,,DISPONIBLE,SANTIAGO,15000,10000,,,
C200 2015,BRAZO LIMPIAPARABRISAS TRASERO (PORTALÓN),Brazo Limpiaparabrisas Trasero (Portalón),Trasera,DISPONIBLE,SANTIAGO,,,,NOTIEN LIMPIA PARABRISAS,
C200 2015,CAJA FUSILERA,Caja Fusilera,,DISPONIBLE,,260000,250000,,,Sin ubicación
C200 2015,CAJA MECÁNICA ,Caja Mecánica ,,DISPONIBLE,,550000,500000,,,Sin ubicación
C200 2015,CALIPER DELANTERO LH,Caliper Delantero,Delantera Izquierda,DISPONIBLE,,95000,90000,,,Sin ubicación
C200 2015,CALIPER DELANTERO RH,Caliper Delantero,Delantera Derecha,DISPONIBLE,,95000,90000,,,Sin ubicación
C200 2015,CALIPER TRASERO LH,Caliper Trasero,Trasera Izquierda,VENDIDO,SANTIAGO,,,,,
C200 2015,CAÑERÍAS DE AIRE ACONDICIONADO,Cañerías De Aire Acondicionado,,DISPONIBLE,SANTIAGO,70000,60000,,,
C200 2015,CARDÁN TRASERO,Cardán Trasero,Trasera,DISPONIBLE,SANTIAGO,100000,80000,,,
C200 2015,CATALÍTICO,Catalítico,,VENDIDO,SANTIAGO,,,,AL MONTÓN,
C200 2015,CATALÍTICO (EL SEGUNDO),Catalítico (El Segundo),,DISPONIBLE,SANTIAGO,,,,,
C200 2015,CHAPA CAPOT,Chapa Capot,,DISPONIBLE,SANTIAGO,35000,30000,,,
C200 2015,CHAPA MALETA,Chapa Maleta,,DISPONIBLE,SANTIAGO,50000,45000,,,
C200 2015,COLUMNA DE DIRECCIÓN,Columna De Dirección,,DISPONIBLE,SANTIAGO,65000,60000,,,
C200 2015,COMPRESOR AIRE ACONDICIONADO,Compresor Aire Acondicionado,,DISPONIBLE,SANTIAGO,130000,120000,,,
C200 2015,CONTROL DE LUCES ,Control De Luces ,,DISPONIBLE,,50000,45000,,,Sin ubicación
